X,Y,Z,formation
-90.02,1325.0,-1055.3600000000001,4.0
-90.02,1325.0,-1028.8,4.0
-90.02,1375.0,-1055.3600000000001,4.0
-90.02,1375.0,-1028.8,4.0
-90.02,1375.0,-1002.24,4.0
-90.02,1375.0,-975.6800000000001,4.0
-90.02,1425.0,-1055.3600000000001,4.0
-90.02,1425.0,-1028.8,4.0
-90.02,1425.0,-1002.24,4.0
-90.02,1425.0,-975.6800000000001,4.0
-90.02,1425.0,-949.12,4.0
-90.02,1475.0,-1055.3600000000001,4.0
-90.02,1475.0,-1028.8,4.0
-90.02,1475.0,-1002.24,4.0
-90.02,1475.0,-975.6800000000001,4.0
-90.02,1475.0,-949.12,4.0
-90.02,1475.0,-922.56,4.0
-90.02,1525.0,-1081.92,4.0
-90.02,1525.0,-1055.3600000000001,4.0
-90.02,1525.0,-1028.8,4.0
-90.02,1525.0,-1002.24,4.0
-90.02,1525.0,-975.6800000000001,4.0
-90.02,1525.0,-949.12,4.0
-90.02,1525.0,-922.56,4.0
-90.02,1525.0,-896.0,4.0
-90.02,1575.0,-1081.92,4.0
-90.02,1575.0,-1055.3600000000001,4.0
-90.02,1575.0,-1028.8,4.0
-90.02,1575.0,-1002.24,4.0
-90.02,1575.0,-975.6800000000001,4.0
-90.02,1575.0,-949.12,4.0
-90.02,1575.0,-922.56,4.0
-90.02,1575.0,-896.0,4.0
-90.02,1575.0,-869.44,4.0
-90.02,1625.0,-1081.92,4.0
-90.02,1625.0,-1055.3600000000001,4.0
-90.02,1625.0,-1028.8,4.0
-90.02,1625.0,-1002.24,4.0
-90.02,1625.0,-975.6800000000001,4.0
-90.02,1625.0,-949.12,4.0
-90.02,1625.0,-922.56,4.0
-90.02,1625.0,-896.0,4.0
-90.02,1625.0,-869.44,4.0
-90.02,1675.0,-1081.92,4.0
-90.02,1675.0,-1055.3600000000001,4.0
-90.02,1675.0,-1028.8,4.0
-90.02,1675.0,-1002.24,4.0
-90.02,1675.0,-975.6800000000001,4.0
-90.02,1675.0,-949.12,4.0
-90.02,1675.0,-922.56,4.0
-90.02,1675.0,-896.0,4.0
-90.02,1675.0,-869.44,4.0
-90.02,1725.0,-1081.92,4.0
-90.02,1725.0,-1055.3600000000001,4.0
-90.02,1725.0,-1028.8,4.0
-90.02,1725.0,-1002.24,4.0
-90.02,1725.0,-975.6800000000001,4.0
-90.02,1725.0,-949.12,4.0
-90.02,1725.0,-922.56,4.0
-90.02,1725.0,-896.0,4.0
-90.02,1725.0,-869.44,4.0
