X,Y,Z,grade,borehole
44.82,490.0,-1107.81,4.804884131716645,34
44.82,490.0,-1085.4299999999998,4.80404853274672,34
44.82,490.0,-1063.05,4.803225487526737,34
44.82,490.0,-1040.6699999999998,4.802421711913132,34
44.82,490.0,-1018.29,4.801644503361437,34
44.82,490.0,-995.91,4.80090170906999,34
44.82,490.0,-973.53,4.800201670033502,34
44.82,490.0,-951.15,4.799553134914299,34
44.82,490.0,-928.77,4.798965136920611,34
44.82,490.0,-906.39,4.798446826349443,34
44.82,490.0,-884.01,4.798007251230872,34
44.82,490.0,-861.63,4.797655078759769,34
44.82,490.0,-839.25,4.797398251115234,34
44.82,490.0,-816.8699999999999,4.797243571083763,34
44.82,490.0,-794.49,4.797196215901937,34
44.82,490.0,-772.1099999999999,4.7972591822415,34
44.82,490.0,-749.73,4.797432671614452,34
44.82,490.0,-727.3499999999999,4.797713433982556,34
44.82,490.0,-704.97,4.798094098171275,34
44.82,490.0,-682.5899999999999,4.798562530644566,34
44.82,490.0,-660.21,4.799101278559694,34
44.82,490.0,-637.8299999999999,4.799687167221912,34
44.82,490.0,-615.45,4.800291133503317,34
44.82,490.0,-593.0699999999999,4.800878381894851,34
44.82,490.0,-570.6899999999999,4.801408944476303,34
44.82,490.0,-548.31,4.801838706434227,34
44.82,490.0,-525.93,4.80212092275243,34
44.82,490.0,-503.55,4.802208200412368,34
44.82,490.0,-481.17,4.802054859053123,34
44.82,490.0,-458.79,4.801619520759719,34
44.82,490.0,-436.41,4.800867728220072,34
44.82,490.0,-414.03,4.799774361476263,34
44.82,490.0,-391.65,4.798325625106703,34
44.82,490.0,-369.27,4.7965204122033285,34
44.82,490.0,-346.89,4.79437091435683,34
44.82,490.0,-324.51,4.791902427528093,34
44.82,490.0,-302.13,4.789152388360872,34
44.82,490.0,-279.75,4.786168750398986,34
44.82,490.0,-257.37,4.783007864061696,34
44.82,490.0,-234.99,4.77973205228933,34
44.82,490.0,-212.61,4.776407075106596,34
44.82,490.0,-190.23,4.773099655214682,34
44.82,490.0,-167.85000000000002,4.769875200378812,34
44.82,490.0,-145.47000000000003,4.766795815184004,34
44.82,490.0,-123.09000000000005,4.763918652362775,34
44.82,490.0,-100.71000000000004,4.761294618094544,34
44.82,490.0,-78.32999999999993,4.758967419620333,34
