X,Y,Z,grade,borehole
433.26,70.0,-1107.81,4.658038876692695,32
433.26,70.0,-1085.4299999999998,4.645398790389261,32
433.26,70.0,-1063.05,4.632197411196934,32
433.26,70.0,-1040.6699999999998,4.618456101465349,32
433.26,70.0,-1018.29,4.604194754843603,32
433.26,70.0,-995.91,4.589427059182611,32
433.26,70.0,-973.53,4.574154462003025,32
433.26,70.0,-951.15,4.558359226697672,32
433.26,70.0,-928.77,4.541997516766001,32
433.26,70.0,-906.39,4.524994157453161,32
433.26,70.0,-884.01,4.50724142037759,32
433.26,70.0,-861.63,4.488604501566092,32
433.26,70.0,-839.25,4.468935866974904,32
433.26,70.0,-816.8699999999999,4.448099023761664,32
433.26,70.0,-794.49,4.425999711644324,32
433.26,70.0,-772.1099999999999,4.402619800868472,32
433.26,70.0,-749.73,4.378047593673507,32
433.26,70.0,-727.3499999999999,4.352498975401314,32
433.26,70.0,-704.97,4.326327430137012,32
433.26,70.0,-682.5899999999999,4.30002641171338,32
433.26,70.0,-660.21,4.274232678296872,32
433.26,70.0,-637.8299999999999,4.249741709257929,32
433.26,70.0,-615.45,4.227546071346809,32
433.26,70.0,-593.0699999999999,4.208907410797913,32
433.26,70.0,-570.6899999999999,4.1954769974447945,32
433.26,70.0,-548.31,4.18949165171706,32
433.26,70.0,-525.93,4.1940913432641205,32
433.26,70.0,-503.55,4.213827124203877,32
433.26,70.0,-481.17,4.255440724473548,32
433.26,70.0,-458.79,4.328964268813143,32
433.26,70.0,-436.41,4.44899981442425,32
433.26,70.0,-414.03,4.635356837578994,32
433.26,70.0,-391.65,4.91028686626386,32
433.26,70.0,-369.27,5.286380066691842,32
433.26,70.0,-346.89,5.74333133093885,32
433.26,70.0,-324.51,6.217728419755454,32
433.26,70.0,-302.13,6.634644749645715,32
433.26,70.0,-279.75,6.947819129435418,32
433.26,70.0,-257.37,7.14416072190526,32
433.26,70.0,-234.99,7.228141442015983,32
433.26,70.0,-212.61,7.209461676750547,32
433.26,70.0,-190.23,7.104852486068314,32
433.26,70.0,-167.85000000000002,6.931642076228909,32
433.26,70.0,-145.47000000000003,6.682089877436639,32
