X,Y,Z,grade,borehole
463.14,690.0,-1107.81,4.807113638717094,41
463.14,690.0,-1085.4299999999998,4.807026820614085,41
463.14,690.0,-1063.05,4.807044185460159,41
463.14,690.0,-1040.6699999999998,4.8071768054193935,41
463.14,690.0,-1018.29,4.807435909905394,41
463.14,690.0,-995.91,4.807832837919807,41
463.14,690.0,-973.53,4.808378995438098,41
463.14,690.0,-951.15,4.809085816054738,41
463.14,690.0,-928.77,4.809964721130153,41
463.14,690.0,-906.39,4.811027073516269,41
463.14,690.0,-884.01,4.812284116768319,41
463.14,690.0,-861.63,4.813746889820308,41
463.14,690.0,-839.25,4.815426105687852,41
463.14,690.0,-816.8699999999999,4.817331982153457,41
463.14,690.0,-794.49,4.819474012852389,41
463.14,690.0,-772.1099999999999,4.821860668923234,41
463.14,690.0,-749.73,4.8244990245405965,41
463.14,690.0,-727.3499999999999,4.827394304215172,41
463.14,690.0,-704.97,4.830549355604567,41
463.14,690.0,-682.5899999999999,4.833964058462304,41
463.14,690.0,-660.21,4.837634687867682,41
463.14,690.0,-637.8299999999999,4.841553257517563,41
463.14,690.0,-615.45,4.845706876034095,41
463.14,690.0,-593.0699999999999,4.850077155315126,41
463.14,690.0,-570.6899999999999,4.85463971429185,41
463.14,690.0,-548.31,4.859363823467234,41
463.14,690.0,-525.93,4.864212234791016,41
463.14,690.0,-503.55,4.869141237420881,41
463.14,690.0,-481.17,4.874100972556348,41
463.14,690.0,-458.79,4.879036029876906,41
463.14,690.0,-436.41,4.88388633450609,41
463.14,690.0,-414.03,4.888588317488229,41
463.14,690.0,-391.65,4.89307634541864,41
463.14,690.0,-369.27,4.89728436727192,41
463.14,690.0,-346.89,4.901147719953655,41
463.14,690.0,-324.51,4.90460502003898,41
463.14,690.0,-302.13,4.907600058852359,41
463.14,690.0,-279.75,4.910083612552124,41
463.14,690.0,-257.37,4.91201507891743,41
463.14,690.0,-234.99,4.913363858349542,41
463.14,690.0,-212.61,4.9141104079587,41
463.14,690.0,-190.23,4.914246913803826,41
463.14,690.0,-167.85000000000002,4.913777546273331,41
463.14,690.0,-145.47000000000003,4.912718285836788,41
463.14,690.0,-123.09000000000005,4.911096329388757,41
463.14,690.0,-100.71000000000004,4.9089491095502416,41
