X,Y,Z,grade,borehole
493.02,450.0,-1107.81,4.767683013784311,43
493.02,450.0,-1085.4299999999998,4.765974386267379,43
493.02,450.0,-1063.05,4.764492871257269,43
493.02,450.0,-1040.6699999999998,4.763274472752082,43
493.02,450.0,-1018.29,4.762354660116335,43
493.02,450.0,-995.91,4.761767927392278,43
493.02,450.0,-973.53,4.761547573336294,43
493.02,450.0,-951.15,4.761725795692956,43
493.02,450.0,-928.77,4.762334182243828,43
493.02,450.0,-906.39,4.763404654508128,43
493.02,450.0,-884.01,4.764970876454733,43
493.02,450.0,-861.63,4.767070081697686,43
493.02,450.0,-839.25,4.769745203072413,43
493.02,450.0,-816.8699999999999,4.773047116014863,43
493.02,450.0,-794.49,4.7770367417801145,43
493.02,450.0,-772.1099999999999,4.781786708768402,43
493.02,450.0,-749.73,4.787382249046286,43
493.02,450.0,-727.3499999999999,4.793921018002316,43
493.02,450.0,-704.97,4.801511568650622,43
493.02,450.0,-682.5899999999999,4.810270284321619,43
493.02,450.0,-660.21,4.820316666821005,43
493.02,450.0,-637.8299999999999,4.831766982880224,43
493.02,450.0,-615.45,4.844726382565906,43
493.02,450.0,-593.0699999999999,4.859279715436436,43
493.02,450.0,-570.6899999999999,4.875481384021775,43
493.02,450.0,-548.31,4.893344693113941,43
493.02,450.0,-525.93,4.912831280740924,43
493.02,450.0,-503.55,4.933841351052688,43
493.02,450.0,-481.17,4.95620555919804,43
493.02,450.0,-458.79,4.979679498723131,43
493.02,450.0,-436.41,5.003941775380924,43
493.02,450.0,-414.03,5.028596573670542,43
493.02,450.0,-391.65,5.053181396783424,43
493.02,450.0,-369.27,5.077180272815384,43
493.02,450.0,-346.89,5.10004219325631,43
493.02,450.0,-324.51,5.121203949404635,43
493.02,450.0,-302.13,5.140115957257408,43
493.02,450.0,-279.75,5.156269220332221,43
493.02,450.0,-257.37,5.169221360628502,43
493.02,450.0,-234.99,5.178619690593873,43
493.02,450.0,-212.61,5.184219584249083,43
493.02,450.0,-190.23,5.185896864122528,43
493.02,450.0,-167.85000000000002,5.183653459105174,43
493.02,450.0,-145.47000000000003,5.177616121657676,43
493.02,450.0,-123.09000000000005,5.168028467895022,43
