X,Y,Z,grade,borehole
1210.14,330.0,-1107.81,4.728373474458098,39
1210.14,330.0,-1085.4299999999998,4.7226840942904,39
1210.14,330.0,-1063.05,4.716921461673281,39
1210.14,330.0,-1040.6699999999998,4.711116551773117,39
1210.14,330.0,-1018.29,4.7053022687329245,39
1210.14,330.0,-995.91,4.699513045840925,39
1210.14,330.0,-973.53,4.6937845296217,39
1210.14,330.0,-951.15,4.688153427760906,39
1210.14,330.0,-928.77,4.682657598759643,39
1210.14,330.0,-906.39,4.677336442109885,39
1210.14,330.0,-884.01,4.672231607104424,39
1210.14,330.0,-861.63,4.66738797461048,39
1210.14,330.0,-839.25,4.662854782747568,39
1210.14,330.0,-816.8699999999999,4.658686674669206,39
1210.14,330.0,-794.49,4.654944362053817,39
1210.14,330.0,-772.1099999999999,4.651694544666609,39
1210.14,330.0,-749.73,4.649008729292362,39
1210.14,330.0,-727.3499999999999,4.646960670565911,39
1210.14,330.0,-704.97,4.645622319665518,39
1210.14,330.0,-682.5899999999999,4.645058403643392,39
1210.14,330.0,-660.21,4.645320035376436,39
1210.14,330.0,-637.8299999999999,4.64643801869301,39
1210.14,330.0,-615.45,4.648416701007732,39
1210.14,330.0,-593.0699999999999,4.651229277307257,39
1210.14,330.0,-570.6899999999999,4.654815329941428,39
1210.14,330.0,-548.31,4.659081106867178,39
1210.14,330.0,-525.93,4.663902655559864,39
1210.14,330.0,-503.55,4.669131537411613,39
1210.14,330.0,-481.17,4.674602549352129,39
1210.14,330.0,-458.79,4.680142738948518,39
1210.14,330.0,-436.41,4.685581011810831,39
1210.14,330.0,-414.03,4.690757726559228,39
1210.14,330.0,-391.65,4.695533758953569,39
1210.14,330.0,-369.27,4.699798530738796,39
1210.14,330.0,-346.89,4.703476449021736,39
1210.14,330.0,-324.51,4.706531164686861,39
1210.14,330.0,-302.13,4.708967130227839,39
1210.14,330.0,-279.75,4.710828172945911,39
1210.14,330.0,-257.37,4.7121931705934434,39
1210.14,330.0,-234.99,4.71316931957489,39
1210.14,330.0,-212.61,4.713883792121596,39
1210.14,330.0,-190.23,4.714474697979742,39
1210.14,330.0,-167.85000000000002,4.7150821855866925,39
1210.14,330.0,-145.47000000000003,4.715840300428033,39
1210.14,330.0,-123.09000000000005,4.716869965031575,39
