X,Y,Z,formation
47.63999999999999,11.0,-1151.86,6.0
47.63999999999999,33.0,-1151.86,6.0
47.63999999999999,869.0,-1151.86,6.0
47.63999999999999,891.0,-1151.86,6.0
47.63999999999999,913.0,-1151.86,6.0
47.63999999999999,935.0,-1151.86,6.0
47.63999999999999,957.0,-1151.86,6.0
47.63999999999999,957.0,-1127.58,6.0
47.63999999999999,979.0,-1151.86,6.0
47.63999999999999,979.0,-1127.58,6.0
47.63999999999999,1001.0,-1151.86,6.0
47.63999999999999,1001.0,-1127.58,6.0
47.63999999999999,1023.0,-1151.86,6.0
47.63999999999999,1023.0,-1127.58,6.0
47.63999999999999,1045.0,-1151.86,6.0
47.63999999999999,1045.0,-1127.58,6.0
47.63999999999999,1067.0,-1151.86,6.0
47.63999999999999,1089.0,-1151.86,6.0
79.39999999999999,11.0,-1151.86,6.0
79.39999999999999,33.0,-1151.86,6.0
79.39999999999999,55.0,-1151.86,6.0
79.39999999999999,77.0,-1151.86,6.0
79.39999999999999,99.0,-1151.86,6.0
79.39999999999999,121.0,-1151.86,6.0
79.39999999999999,781.0,-1151.86,6.0
79.39999999999999,803.0,-1151.86,6.0
79.39999999999999,825.0,-1151.86,6.0
79.39999999999999,847.0,-1151.86,6.0
79.39999999999999,869.0,-1151.86,6.0
79.39999999999999,891.0,-1151.86,6.0
79.39999999999999,891.0,-1127.58,6.0
79.39999999999999,913.0,-1151.86,6.0
79.39999999999999,913.0,-1127.58,6.0
79.39999999999999,935.0,-1151.86,6.0
79.39999999999999,935.0,-1127.58,6.0
79.39999999999999,957.0,-1151.86,6.0
79.39999999999999,957.0,-1127.58,6.0
79.39999999999999,957.0,-1103.3,6.0
79.39999999999999,979.0,-1151.86,6.0
79.39999999999999,979.0,-1127.58,6.0
79.39999999999999,979.0,-1103.3,6.0
79.39999999999999,1001.0,-1151.86,6.0
79.39999999999999,1001.0,-1127.58,6.0
79.39999999999999,1001.0,-1103.3,6.0
79.39999999999999,1023.0,-1151.86,6.0
79.39999999999999,1023.0,-1127.58,6.0
79.39999999999999,1023.0,-1103.3,6.0
79.39999999999999,1045.0,-1151.86,6.0
79.39999999999999,1045.0,-1127.58,6.0
79.39999999999999,1045.0,-1103.3,6.0
79.39999999999999,1067.0,-1151.86,6.0
79.39999999999999,1067.0,-1127.58,6.0
79.39999999999999,1089.0,-1151.86,6.0
79.39999999999999,1089.0,-1127.58,6.0
111.15999999999998,11.0,-1151.86,6.0
111.15999999999998,33.0,-1151.86,6.0
111.15999999999998,55.0,-1151.86,6.0
111.15999999999998,77.0,-1151.86,6.0
111.15999999999998,99.0,-1151.86,6.0
111.15999999999998,121.0,-1151.86,6.0
111.15999999999998,143.0,-1151.86,6.0
111.15999999999998,165.0,-1151.86,6.0
