X,Y,Z,grade_value,grade
910,0,-690,0.2900954132033868,0.3%Au
966,0,-667,0.2926099626833062,0.3%Au
1016,0,-668,0.2934027256921852,0.3%Au
1063,0,-676,0.29034219978007225,0.3%Au
1111,0,-677,0.2924047287891331,0.3%Au
1134,0,-646,0.2967740404090865,0.3%Au
1163,0,-609,0.2923059648352638,0.3%Au
1196,0,-598,0.29635840597134294,0.3%Au
1237,0,-578,0.29972573183844176,0.3%Au
1248,0,-547,0.2926920545164717,0.3%Au
1213,0,-512,0.29442918160510184,0.3%Au
1187,0,-506,0.2971428955619119,0.3%Au
1152,0,-497,0.29969037783103103,0.3%Au
1117,0,-468,0.29409424584046895,0.3%Au
1089,0,-457,0.29980708160281855,0.3%Au
1062,0,-451,0.2967866950923726,0.3%Au
1008,0,-460,0.29875989729170976,0.3%Au
983,0,-482,0.290080907970381,0.3%Au
942,0,-517,0.29227177644858454,0.3%Au
916,0,-540,0.2915859668396462,0.3%Au
889,0,-562,0.2973293515320377,0.3%Au
882,0,-587,0.29703278316467935,0.3%Au
871,0,-608,0.2928252277916125,0.3%Au
849,0,-638,0.2937694029766335,0.3%Au
831,0,-670,0.29345841812730566,0.3%Au
832,0,-689,0.2935789718434568,0.3%Au
814,0,-700,0.2969733062817907,0.3%Au
828,0,-712,0.29489712104319515,0.3%Au
873,0,-715,0.295349338217065,0.3%Au
892,0,-669,0.2991879180055268,0.3%Au
868,0,-688,0.29120052296709936,0.3%Au
862,0,-653,0.2975489746110478,0.3%Au
909,0,-656,0.29140287381362573,0.3%Au
934,0,-663,0.2922121582978708,0.3%Au
842,0,-709,0.2981073394209539,0.3%Au
824,0,-704,0.2992731538324664,0.3%Au
865,0,-689,0.2931781876347674,0.3%Au
1032,0,-665,0.2942920301420348,0.3%Au
1072,0,-664,0.2953539673883594,0.3%Au
1068,0,-638,0.2941272539346274,0.3%Au
1103,0,-657,0.2920153833530529,0.3%Au
1103,0,-621,0.2964023949224091,0.3%Au
1142,0,-613,0.2929500376072854,0.3%Au
1088,0,-591,0.29689870729192763,0.3%Au
1086,0,-605,0.29680960295444014,0.3%Au
1115,0,-555,0.2929583715003009,0.3%Au
1179,0,-561,0.2983450198411128,0.3%Au
1129,0,-575,0.29667143885782227,0.3%Au
1196,0,-576,0.29583844324987685,0.3%Au
1183,0,-525,0.29498183792062616,0.3%Au
1151,0,-536,0.2951787732671033,0.3%Au
1111,0,-537,0.29754762875938623,0.3%Au
1136,0,-512,0.29947001765330006,0.3%Au
1105,0,-483,0.29411762208470055,0.3%Au
1085,0,-519,0.2930286892159583,0.3%Au
1103,0,-511,0.2958331510211266,0.3%Au
1068,0,-461,0.2909673793036464,0.3%Au
1036,0,-475,0.2972505803219287,0.3%Au
1065,0,-485,0.2951788066698341,0.3%Au
1019,0,-517,0.29221714556466083,0.3%Au
1006,0,-489,0.2966807264542051,0.3%Au
992,0,-533,0.2979445860064162,0.3%Au
966,0,-513,0.2982895477433082,0.3%Au
964,0,-547,0.2993699205052985,0.3%Au
939,0,-525,0.29840268669133685,0.3%Au
924,0,-542,0.29738208861575105,0.3%Au
909,0,-550,0.2978618036636666,0.3%Au
944,0,-551,0.2910833335511682,0.3%Au
914,0,-569,0.29445336522784993,0.3%Au
896,0,-586,0.29084767351040197,0.3%Au
881,0,-608,0.2966749366361027,0.3%Au
859,0,-638,0.29690512772062433,0.3%Au
838,0,-671,0.29383031017682315,0.3%Au
851,0,-657,0.2903148086466745,0.3%Au
908,0,-651,0.2926181207422919,0.3%Au
867,0,-670,0.2951896148736867,0.3%Au
1134,0,-508,0.2900115590159974,0.3%Au
1177,0,-540,0.29687373740995554,0.3%Au
1217,0,-545,0.299962512435309,0.3%Au
1238,0,-553,0.2970213543427597,0.3%Au
1196,0,-566,0.2966082286472117,0.3%Au
1130,0,-572,0.29444180247495777,0.3%Au
1116,0,-620,0.2916252005716893,0.3%Au
