X,Y,Z,grade_value,grade
651,0,-799,0.0,grade2inside
716,0,-784,0.0,grade2inside
712,0,-711,0.0,grade2inside
687,0,-749,0.0,grade2inside
753,0,-761,0.0,grade2inside
778,0,-697,0.0,grade2inside
809,0,-697,0.0,grade2inside
776,0,-653,0.0,grade2inside
831,0,-578,0.0,grade2inside
888,0,-652,0.0,grade2inside
911,0,-655,0.0,grade2inside
876,0,-622,0.0,grade2inside
859,0,-584,0.0,grade2inside
901,0,-534,0.0,grade2inside
925,0,-471,0.0,grade2inside
869,0,-513,0.0,grade2inside
941,0,-448,0.0,grade2inside
970,0,-406,0.0,grade2inside
993,0,-406,0.0,grade2inside
1040,0,-379,0.0,grade2inside
999,0,-396,0.0,grade2inside
925,0,-680,0.0,grade2inside
961,0,-696,0.0,grade2inside
1023,0,-664,0.0,grade2inside
1089,0,-674,0.0,grade2inside
1130,0,-697,0.0,grade2inside
1125,0,-620,0.0,grade2inside
1165,0,-676,0.0,grade2inside
1237,0,-593,0.0,grade2inside
1238,0,-660,0.0,grade2inside
1280,0,-545,0.0,grade2inside
1341,0,-476,0.0,grade2inside
1282,0,-501,0.0,grade2inside
1356,0,-511,0.0,grade2inside
1389,0,-445,0.0,grade2inside
1373,0,-420,0.0,grade2inside
1372,0,-520,0.0,grade2inside
1330,0,-580,0.0,grade2inside
1422,0,-618,0.0,grade2inside
1398,0,-572,0.0,grade2inside
1445,0,-643,0.0,grade2inside
1466,0,-746,0.0,grade2inside
1383,0,-726,0.0,grade2inside
1298,0,-760,0.0,grade2inside
1252,0,-713,0.0,grade2inside
1268,0,-801,0.0,grade2inside
1245,0,-844,0.0,grade2inside
1356,0,-854,0.0,grade2inside
1333,0,-787,0.0,grade2inside
1443,0,-771,0.0,grade2inside
1475,0,-804,0.0,grade2inside
1446,0,-838,0.0,grade2inside
1396,0,-823,0.0,grade2inside
1355,0,-897,0.0,grade2inside
1299,0,-945,0.0,grade2inside
1270,0,-878,0.0,grade2inside
1376,0,-881,0.0,grade2inside
1320,0,-981,0.0,grade2inside
1270,0,-974,0.0,grade2inside
1241,0,-1037,0.0,grade2inside
1258,0,-1101,0.0,grade2inside
1257,0,-1147,0.0,grade2inside
1308,0,-1108,0.0,grade2inside
1336,0,-1094,0.0,grade2inside
1285,0,-1062,0.0,grade2inside
1332,0,-1034,0.0,grade2inside
1310,0,-984,0.0,grade2inside
1368,0,-891,0.0,grade2inside
1405,0,-787,0.0,grade2inside
1316,0,-737,0.0,grade2inside
1260,0,-656,0.0,grade2inside
1255,0,-586,0.0,grade2inside
1269,0,-642,0.0,grade2inside
