X,Y,Z,grade_value,grade
1326,0,-992,0.5048212924013766,Sn10
1350,0,-982,0.49317457867145464,Sn10
1371,0,-975,0.4426608232431109,Sn10
1395,0,-963,0.5233656947732819,Sn10
1432,0,-949,0.4961687924368393,Sn10
1467,0,-935,0.4982839351703559,Sn10
1497,0,-919,0.46084377973014756,Sn10
1529,0,-905,0.5059120465880237,Sn10
1546,0,-880,0.5116819187176539,Sn10
1560,0,-870,0.45115169213013345,Sn10
1595,0,-865,0.4879642984089765,Sn10
1621,0,-856,0.47268924133105356,Sn10
1648,0,-861,0.4787990160272337,Sn10
1660,0,-858,0.5027092232436992,Sn10
1671,0,-843,0.44737839544470026,Sn10
1709,0,-835,0.5240988845798047,Sn10
1749,0,-831,0.5228696581929606,Sn10
1777,0,-829,0.5249679453983351,Sn10
1799,0,-836,0.48155102573536274,Sn10
1826,0,-847,0.5175198558664985,Sn10
1848,0,-853,0.48144484770284607,Sn10
1855,0,-858,0.5209817941984771,Sn10
1869,0,-872,0.4710612233981014,Sn10
1880,0,-888,0.46199197725096036,Sn10
1894,0,-903,0.45902424193114477,Sn10
1910,0,-912,0.45316699997693244,Sn10
1918,0,-920,0.47920379788125655,Sn10
1938,0,-920,0.49518448153477923,Sn10
1967,0,-930,0.5228905784013236,Sn10
1992,0,-935,0.4670788508734146,Sn10
2011,0,-936,0.47968698265335585,Sn10
2024,0,-946,0.4468825869690729,Sn10
2040,0,-960,0.49015854881108356,Sn10
2046,0,-964,0.47904906111904005,Sn10
2062,0,-964,0.4457068215939294,Sn10
2073,0,-966,0.46529131747418784,Sn10
2083,0,-978,0.46607300195607365,Sn10
2110,0,-1005,0.45342287178377966,Sn10
2127,0,-1035,0.5173693940526478,Sn10
2143,0,-1052,0.4540612764362238,Sn10
2163,0,-1063,0.48770804641383236,Sn10
2174,0,-1078,0.46710381529262407,Sn10
2168,0,-1084,0.5274635592090172,Sn10
2149,0,-1075,0.4663224607761614,Sn10
2128,0,-1066,0.5200236509331797,Sn10
2107,0,-1055,0.46865332165751955,Sn10
2090,0,-1047,0.5295740663023423,Sn10
2088,0,-1036,0.5159607436840876,Sn10
2075,0,-1026,0.46314828749934855,Sn10
2067,0,-1018,0.5061689895571279,Sn10
2049,0,-1006,0.4965680419163072,Sn10
2033,0,-1005,0.527136628131679,Sn10
2005,0,-998,0.45032270611358005,Sn10
1986,0,-988,0.5175545856959973,Sn10
1978,0,-979,0.5292052970591766,Sn10
1964,0,-974,0.5045013367331509,Sn10
1955,0,-961,0.5068942769984903,Sn10
1926,0,-961,0.5235829896017792,Sn10
1900,0,-960,0.45348588187798405,Sn10
1884,0,-955,0.47847132448967705,Sn10
1861,0,-944,0.46804137659138323,Sn10
1843,0,-941,0.4611130328739897,Sn10
1815,0,-933,0.4859606620364891,Sn10
1796,0,-923,0.486061050829919,Sn10
1786,0,-915,0.49128069973964295,Sn10
1767,0,-911,0.5236964714663846,Sn10
1739,0,-907,0.4608637907946084,Sn10
1719,0,-903,0.4600938785683056,Sn10
1727,0,-893,0.45937021517450305,Sn10
1727,0,-885,0.5205813459320762,Sn10
1717,0,-874,0.5260149942345683,Sn10
1699,0,-870,0.46358046053116225,Sn10
1668,0,-870,0.5143949667995903,Sn10
1645,0,-870,0.44670216849491196,Sn10
1631,0,-874,0.5026211828647617,Sn10
1609,0,-881,0.5137327255066075,Sn10
1597,0,-901,0.4417528604220697,Sn10
1582,0,-914,0.45524062082924865,Sn10
1566,0,-929,0.5023729571619878,Sn10
1541,0,-933,0.5242923362938161,Sn10
1517,0,-937,0.5280777854296088,Sn10
1484,0,-947,0.46160455823895524,Sn10
1460,0,-954,0.5048945153641462,Sn10
1430,0,-967,0.5005112200028962,Sn10
1399,0,-977,0.4714137856935235,Sn10
1374,0,-987,0.5088359061854522,Sn10
1353,0,-994,0.503033513487519,Sn10
1335,0,-1003,0.5104460802122768,Sn10
1329,0,-1003,0.5107328890641497,Sn10
1339,0,-995,0.4459944927150919,Sn10
1362,0,-986,0.5194043826215767,Sn10
1383,0,-975,0.470743692985814,Sn10
1402,0,-969,0.4720031315590648,Sn10
1405,0,-962,0.5130070008975606,Sn10
1417,0,-971,0.47627661667947463,Sn10
1427,0,-956,0.49074078676367855,Sn10
1435,0,-958,0.5223023897664969,Sn10
1466,0,-942,0.4423524517680904,Sn10
1486,0,-943,0.4692097407458844,Sn10
1490,0,-927,0.49177894429333124,Sn10
1519,0,-934,0.4699464648125167,Sn10
1537,0,-919,0.5056501360229876,Sn10
1534,0,-911,0.4654148231615364,Sn10
1567,0,-899,0.5185849274633791,Sn10
1573,0,-879,0.5223334713335541,Sn10
1549,0,-886,0.5084660525542208,Sn10
1566,0,-912,0.5051835974457456,Sn10
1594,0,-886,0.4652138396577275,Sn10
1618,0,-866,0.5010010921040029,Sn10
1655,0,-866,0.4851884814945989,Sn10
1691,0,-840,0.5149770935622334,Sn10
1676,0,-855,0.4938811281215182,Sn10
1727,0,-853,0.5158457945316608,Sn10
1757,0,-841,0.47219838826537996,Sn10
1740,0,-855,0.46883290479899276,Sn10
1740,0,-879,0.523084972327217,Sn10
1745,0,-894,0.4885324334856614,Sn10
1765,0,-900,0.4432977440386953,Sn10
1788,0,-858,0.46019947145903156,Sn10
1823,0,-852,0.44824641768839774,Sn10
1837,0,-871,0.48216253931261266,Sn10
1804,0,-872,0.5015406665234287,Sn10
1799,0,-901,0.5209276282890607,Sn10
1789,0,-912,0.49110164615769725,Sn10
1817,0,-923,0.44757930043579464,Sn10
1841,0,-896,0.48549335718836595,Sn10
1874,0,-881,0.4584756847727715,Sn10
1877,0,-912,0.5141503629321054,Sn10
1849,0,-938,0.5083143451744461,Sn10
1895,0,-927,0.5257871412107549,Sn10
1890,0,-907,0.5140554294254011,Sn10
1880,0,-942,0.4580205715386949,Sn10
1907,0,-949,0.4695793677954832,Sn10
1934,0,-934,0.5026600201606224,Sn10
1941,0,-952,0.45879618585047366,Sn10
1952,0,-949,0.5163005662571223,Sn10
1968,0,-962,0.4609703418040715,Sn10
2008,0,-949,0.4806776905039852,Sn10
1977,0,-946,0.4804885265044235,Sn10
1993,0,-980,0.4553002627282358,Sn10
2014,0,-972,0.5260424694268049,Sn10
2051,0,-975,0.46572873815815746,Sn10
2065,0,-984,0.5144162411971541,Sn10
2054,0,-988,0.5177985398809497,Sn10
2086,0,-1003,0.5175721958597583,Sn10
2095,0,-1023,0.518544676631334,Sn10
2110,0,-1028,0.5182603770566214,Sn10
2082,0,-991,0.47846654861096666,Sn10
2081,0,-1012,0.5167324048704656,Sn10
2083,0,-1030,0.5184962728120557,Sn10
2125,0,-1050,0.44660822022976604,Sn10
2118,0,-1029,0.5006343848346309,Sn10
2137,0,-1050,0.46871631743028386,Sn10
2161,0,-1076,0.4788893361082308,Sn10
2137,0,-1052,0.48988937755272965,Sn10
