X,Y,Z,grade_value,grade
749,0,-809,0.4824361737322973,Sn6
761,0,-810,0.48017798125779243,Sn6
777,0,-813,0.4819648539586445,Sn6
799,0,-816,0.48160524875987165,Sn6
816,0,-816,0.48365891486801127,Sn6
835,0,-814,0.4865470798335347,Sn6
841,0,-814,0.48683081329327077,Sn6
829,0,-809,0.4840943986270342,Sn6
814,0,-804,0.4842461848182981,Sn6
788,0,-804,0.48953060714932944,Sn6
768,0,-798,0.487193517406932,Sn6
755,0,-798,0.4870603078969566,Sn6
747,0,-798,0.4889417719463466,Sn6
744,0,-802,0.48711345651398674,Sn6
751,0,-802,0.48399864519690133,Sn6
752,0,-803,0.4826781326616555,Sn6
766,0,-807,0.48297599153652954,Sn6
778,0,-807,0.4877852732751985,Sn6
780,0,-805,0.48928163780941347,Sn6
790,0,-807,0.48867524660080464,Sn6
801,0,-803,0.4862299561748287,Sn6
801,0,-814,0.48864189765234195,Sn6
818,0,-814,0.48794777687437835,Sn6
814,0,-809,0.4835005214038012,Sn6
