X,Y,Z,grade_value,grade
904,0,-709,0.5719251768710771,Sn5
913,0,-707,0.5764076153000154,Sn5
938,0,-715,0.5750864692055503,Sn5
959,0,-719,0.5739982902555096,Sn5
989,0,-727,0.5707453496490217,Sn5
1005,0,-734,0.57434914730168,Sn5
1013,0,-737,0.5752379136521311,Sn5
1011,0,-741,0.5776093576808792,Sn5
987,0,-746,0.5713626721605619,Sn5
975,0,-744,0.5724634733812682,Sn5
951,0,-729,0.5798721935143777,Sn5
928,0,-719,0.5723975523355198,Sn5
908,0,-716,0.5729714016322992,Sn5
900,0,-713,0.5746420714758546,Sn5
907,0,-710,0.5717732955697742,Sn5
915,0,-711,0.5762635721118708,Sn5
942,0,-723,0.5730415669286482,Sn5
959,0,-729,0.5719062676174047,Sn5
971,0,-731,0.5710237258000552,Sn5
990,0,-733,0.5726406817584011,Sn5
985,0,-739,0.5779944746455398,Sn5
