X,Y,Z,grade_value,grade
229,0,-748,0.448264700320215,Sn2
262,0,-748,0.4414548637534307,Sn2
305,0,-748,0.44396714777794943,Sn2
327,0,-747,0.4405388349392723,Sn2
370,0,-748,0.44212626558480483,Sn2
419,0,-748,0.44085265668767315,Sn2
447,0,-748,0.44493046039470474,Sn2
487,0,-754,0.44006979670472457,Sn2
503,0,-757,0.4431023626677383,Sn2
475,0,-764,0.448171294154193,Sn2
431,0,-770,0.44391739797996904,Sn2
380,0,-770,0.44536493032111607,Sn2
342,0,-768,0.4415860349848362,Sn2
278,0,-767,0.4488703705882695,Sn2
246,0,-762,0.4411248025248436,Sn2
220,0,-755,0.4481616540124969,Sn2
220,0,-745,0.4427887488725596,Sn2
255,0,-746,0.44624515102376067,Sn2
293,0,-748,0.4411342435833378,Sn2
241,0,-756,0.44737188143711376,Sn2
277,0,-756,0.4430929313894507,Sn2
298,0,-760,0.44001817788165787,Sn2
308,0,-752,0.4410810558425856,Sn2
325,0,-765,0.4419163625684061,Sn2
335,0,-753,0.4473447265312383,Sn2
348,0,-763,0.4417342625153394,Sn2
367,0,-754,0.44059247073357355,Sn2
378,0,-765,0.4493617995477747,Sn2
388,0,-753,0.4492525427197029,Sn2
398,0,-759,0.4431069484402803,Sn2
421,0,-753,0.4432329849772607,Sn2
430,0,-762,0.4400887718128894,Sn2
452,0,-757,0.4486743778633048,Sn2
