X,Y,Z,grade_value,grade
1256,0,-960,0.4340571631337502,Sn8
1282,0,-960,0.4308661636590369,Sn8
1309,0,-953,0.4322795066127001,Sn8
1326,0,-939,0.43087900947555374,Sn8
1353,0,-927,0.43795964644011437,Sn8
1365,0,-921,0.43911873620934794,Sn8
1373,0,-921,0.43982950705013885,Sn8
1358,0,-931,0.43893901067344243,Sn8
1350,0,-938,0.43526404528747165,Sn8
1339,0,-950,0.4389490483797857,Sn8
1323,0,-960,0.4377636289314976,Sn8
1309,0,-968,0.4311326596773273,Sn8
1292,0,-981,0.43770539607576775,Sn8
1273,0,-981,0.439895110759544,Sn8
1259,0,-977,0.43350238529735174,Sn8
1239,0,-972,0.43619047351857354,Sn8
1220,0,-972,0.43299783736702885,Sn8
1266,0,-968,0.4353283274241359,Sn8
1276,0,-979,0.4399416111297674,Sn8
1286,0,-964,0.4346156879956608,Sn8
1284,0,-974,0.4374645962783425,Sn8
1297,0,-963,0.4302872443620489,Sn8
1300,0,-970,0.43659257363568377,Sn8
1312,0,-958,0.4305852986470137,Sn8
1317,0,-950,0.43263136596273877,Sn8
1330,0,-947,0.4373784469825512,Sn8
1336,0,-940,0.4370296126552874,Sn8
1341,0,-940,0.43304430085374873,Sn8
1349,0,-935,0.4389969246030854,Sn8
1354,0,-930,0.43790428364683287,Sn8
