X,Y,Z,grade_value,grade,section
1253,500,-1134,195.580354584098,clusterI,12
1257,500,-1111,195.44248743752,clusterI,12
1245,500,-1074,195.576937512915,clusterI,12
1259,500,-1035,195.173497152449,clusterI,12
1254,500,-1082,195.107599707017,clusterI,12
1258,500,-1011,195.567251952541,clusterI,12
1247,500,-958,195.249209555615,clusterI,12
1240,500,-990,195.357141264319,clusterI,12
1213,500,-947,195.619928145609,clusterI,12
1208,500,-922,195.056142100578,clusterI,12
1242,500,-955,195.16747914452,clusterI,12
1229,500,-994,195.509778585946,clusterI,12
1224,500,-941,195.632304458363,clusterI,12
1189,500,-910,195.437456669256,clusterI,12
1183,500,-873,195.442554039439,clusterI,12
1211,500,-915,195.73995203426,clusterI,12
1186,500,-908,195.322620667708,clusterI,12
1164,500,-872,195.955454150184,clusterI,12
1158,500,-860,195.414784836562,clusterI,12
1177,500,-889,195.176080254086,clusterI,12
1145,500,-860,195.32978026726,clusterI,12
1158,500,-800,195.693005508937,clusterI,12
1175,500,-854,195.704963593482,clusterI,12
1132,500,-798,195.189466343728,clusterI,12
1142,500,-747,195.938150537469,clusterI,12
1154,500,-781,195.640974382088,clusterI,12
1123,500,-748,195.808843354949,clusterI,12
1173,500,-711,195.751430799566,clusterI,12
1177,500,-762,195.053305966444,clusterI,12
1142,500,-727,195.142469103842,clusterI,12
1190,500,-688,195.613346655749,clusterI,12
1198,500,-728,195.035879651117,clusterI,12
1164,500,-723,195.138028256555,clusterI,12
1230,500,-708,195.89696004422,clusterI,12
1243,500,-739,195.238711964435,clusterI,12
1195,500,-749,195.921706970043,clusterI,12
1223,500,-769,195.642168161946,clusterI,12
1247,500,-717,195.672285690463,clusterI,12
1200,500,-707,195.036260781683,clusterI,12
1280,500,-705,195.879523806605,clusterI,12
1262,500,-739,195.714908504065,clusterI,12
1290,500,-744,195.052409962535,clusterI,12
1274,500,-709,195.495692953512,clusterI,12
1317,500,-714,195.136616537924,clusterI,12
1300,500,-734,195.88577709918,clusterI,12
1305,500,-710,195.770617206502,clusterI,12
1367,500,-728,195.296755867084,clusterI,12
1331,500,-740,195.582090444254,clusterI,12
1342,500,-716,195.879862199897,clusterI,12
1355,500,-741,195.678354945707,clusterI,12
1378,500,-749,195.66866108834,clusterI,12
1414,500,-750,195.586695430221,clusterI,12
1430,500,-772,195.927977805527,clusterI,12
1406,500,-749,195.629118394157,clusterI,12
1369,500,-733,195.119105377464,clusterI,12
1429,500,-767,195.174183712566,clusterI,12
1458,500,-787,195.492939410235,clusterI,12
1476,500,-795,195.146125539625,clusterI,12
1416,500,-752,195.353697921342,clusterI,12
1459,500,-792,195.230690951885,clusterI,12
1412,500,-771,195.29073138722,clusterI,12
1244,500,-759,195.900594771559,clusterI,12
1219,500,-780,195.84315497099,clusterI,12
1237,500,-822,195.4402174738,clusterI,12
1252,500,-780,195.706396491405,clusterI,12
1223,500,-801,195.47074223517,clusterI,12
1237,500,-845,195.975898294813,clusterI,12
1250,500,-824,195.814362962531,clusterI,12
1231,500,-852,195.549392337347,clusterI,12
1246,500,-883,195.572809880964,clusterI,12
1266,500,-881,195.561197075673,clusterI,12
1222,500,-848,195.210572079944,clusterI,12
1222,500,-787,195.153354424382,clusterI,12
1224,500,-756,195.192969314171,clusterI,12
1253,500,-868,195.572070625966,clusterI,12
1250,500,-907,195.962546972109,clusterI,12
1231,500,-926,195.619932461627,clusterI,12
1256,500,-900,195.965884952147,clusterI,12
1262,500,-937,195.955241821508,clusterI,12
1254,500,-989,195.903276111119,clusterI,12
1225,500,-930,195.89093493642,clusterI,12
1264,500,-915,195.955118640237,clusterI,12
1257,500,-863,195.329014287266,clusterI,12
1214,500,-777,195.49989858507,clusterI,12
1220,500,-726,195.762370560129,clusterI,12
1260,500,-809,195.278961641974,clusterI,12
1253,500,-865,195.466311046956,clusterI,12
1254,500,-1118,195.438676163114,clusterI,12
1260,500,-996,195.753166205671,clusterI,12
1261,500,-1058,195.256090365273,clusterI,12
1243,500,-998,195.834789412676,clusterI,12
