X,Y,Z,grade_value,grade,section
719,250,-1260,195.856014203697,clusterI,10
748,250,-1244,195.655859129646,clusterI,10
724,250,-1259,195.250233343225,clusterI,10
750,250,-1255,195.09605604069,clusterI,10
769,250,-1233,195.88437373814,clusterI,10
791,250,-1212,195.913033190453,clusterI,10
776,250,-1230,195.82318979344,clusterI,10
802,250,-1205,195.711699612927,clusterI,10
783,250,-1210,195.236150086112,clusterI,10
783,250,-1231,195.170097312942,clusterI,10
801,250,-1200,195.174973388595,clusterI,10
826,250,-1171,195.273589972972,clusterI,10
840,250,-1159,195.215691940746,clusterI,10
835,250,-1172,195.14219573144,clusterI,10
821,250,-1189,195.376131956406,clusterI,10
827,250,-1158,195.880746833058,clusterI,10
842,250,-1146,195.583431226111,clusterI,10
852,250,-1115,195.047850957039,clusterI,10
848,250,-1135,195.442262591552,clusterI,10
885,250,-1108,195.918060717158,clusterI,10
863,250,-1137,195.83328075096,clusterI,10
896,250,-1107,195.123584278653,clusterI,10
886,250,-1086,195.510693243513,clusterI,10
885,250,-1108,195.546059135947,clusterI,10
898,250,-1094,195.525528216556,clusterI,10
919,250,-1059,195.954156960113,clusterI,10
896,250,-1069,195.247608241843,clusterI,10
923,250,-1067,195.474743825289,clusterI,10
935,250,-1034,195.57176846889,clusterI,10
915,250,-1045,195.628233750551,clusterI,10
922,250,-1060,195.000006761666,clusterI,10
935,250,-1061,195.916944011171,clusterI,10
955,250,-1037,195.984061870583,clusterI,10
945,250,-1015,195.196102860888,clusterI,10
957,250,-1037,195.036753260596,clusterI,10
960,250,-995,195.821298502038,clusterI,10
984,250,-1014,195.390568135789,clusterI,10
975,250,-1025,195.561461590918,clusterI,10
1041,250,-985,195.745201542303,clusterI,10
1005,250,-964,195.053508831981,clusterI,10
974,250,-981,195.209276458612,clusterI,10
1000,250,-999,195.855034319891,clusterI,10
1018,250,-976,195.544830567743,clusterI,10
1071,250,-949,195.198692403593,clusterI,10
1047,250,-955,195.297132144822,clusterI,10
1053,250,-970,195.162002316689,clusterI,10
1094,250,-947,195.260183675027,clusterI,10
1104,250,-927,195.217929885893,clusterI,10
1078,250,-941,195.427736187291,clusterI,10
1086,250,-958,195.757691808739,clusterI,10
1123,250,-951,195.517770984789,clusterI,10
1139,250,-922,195.045583265878,clusterI,10
1139,250,-943,195.324088832878,clusterI,10
1161,250,-953,195.541885124878,clusterI,10
1164,250,-921,195.875588264366,clusterI,10
1160,250,-950,195.03333475431,clusterI,10
1206,250,-963,195.771607012742,clusterI,10
1188,250,-940,195.726532969743,clusterI,10
1179,250,-957,195.249321202131,clusterI,10
1209,250,-982,195.348233268654,clusterI,10
1222,250,-999,195.379211554909,clusterI,10
1238,250,-969,195.357693501957,clusterI,10
1212,250,-950,195.001976482635,clusterI,10
1232,250,-983,195.444710854294,clusterI,10
1278,250,-964,195.298787376726,clusterI,10
1236,250,-960,195.421825102636,clusterI,10
1313,250,-963,195.970850233528,clusterI,10
1282,250,-974,195.703536298234,clusterI,10
1260,250,-984,195.331123722343,clusterI,10
1277,250,-999,195.508257922023,clusterI,10
1295,250,-998,195.259524910653,clusterI,10
1302,250,-971,195.503673481006,clusterI,10
1303,250,-992,195.690189568632,clusterI,10
1328,250,-995,195.22269035896,clusterI,10
1314,250,-974,195.233488131965,clusterI,10
1346,250,-997,195.890590619484,clusterI,10
1371,250,-1008,195.712485926866,clusterI,10
1349,250,-1008,195.074376305367,clusterI,10
1349,250,-987,195.014368908634,clusterI,10
1396,250,-1016,195.588118070348,clusterI,10
1369,250,-1014,195.256696788586,clusterI,10
1412,250,-1026,195.134577969172,clusterI,10
1433,250,-1032,195.409766798004,clusterI,10
1414,250,-1028,195.180007091602,clusterI,10
1363,250,-1005,195.709148026214,clusterI,10
754,250,-1422,195.82689074509,clusterI,10
765,250,-1401,195.595820600229,clusterI,10
770,250,-1414,195.339667849078,clusterI,10
788,250,-1375,195.66691579008,clusterI,10
773,250,-1389,195.448237621913,clusterI,10
809,250,-1356,195.324449082175,clusterI,10
793,250,-1364,195.521497176098,clusterI,10
779,250,-1374,195.80193555691,clusterI,10
799,250,-1342,195.26921679137,clusterI,10
819,250,-1322,195.311249856336,clusterI,10
843,250,-1287,195.266753088976,clusterI,10
809,250,-1295,195.618634607359,clusterI,10
808,250,-1307,195.647725225817,clusterI,10
837,250,-1281,195.775754530678,clusterI,10
789,250,-1312,195.877393569656,clusterI,10
771,250,-1332,195.499165790865,clusterI,10
757,250,-1358,195.452080330382,clusterI,10
750,250,-1379,195.704707116655,clusterI,10
745,250,-1388,195.040895941514,clusterI,10
842,250,-1281,195.153323691447,clusterI,10
870,250,-1257,195.506584114919,clusterI,10
851,250,-1286,195.742345887847,clusterI,10
868,250,-1247,195.879937423512,clusterI,10
883,250,-1228,195.795848742254,clusterI,10
884,250,-1252,195.989098781387,clusterI,10
907,250,-1207,195.953421776242,clusterI,10
884,250,-1224,195.24612991911,clusterI,10
905,250,-1210,195.388597066383,clusterI,10
924,250,-1176,195.729528834283,clusterI,10
906,250,-1193,195.788598684961,clusterI,10
930,250,-1164,195.069742078837,clusterI,10
931,250,-1180,195.51495422438,clusterI,10
926,250,-1194,195.661086510756,clusterI,10
929,250,-1165,195.142683228127,clusterI,10
942,250,-1139,195.030841030488,clusterI,10
948,250,-1127,195.611590695642,clusterI,10
952,250,-1116,195.969655410557,clusterI,10
968,250,-1100,195.553158566362,clusterI,10
963,250,-1093,195.752998879404,clusterI,10
980,250,-1103,195.66036002445,clusterI,10
985,250,-1096,195.54295334845,clusterI,10
1006,250,-1109,195.755571790868,clusterI,10
1000,250,-1104,195.034193479997,clusterI,10
1031,250,-1129,195.824420512054,clusterI,10
1042,250,-1145,195.127554526725,clusterI,10
1040,250,-1127,195.677145249363,clusterI,10
1022,250,-1129,195.222634263537,clusterI,10
1052,250,-1161,195.625828251653,clusterI,10
1066,250,-1162,195.165069346511,clusterI,10
1058,250,-1148,195.490757139194,clusterI,10
1070,250,-1178,195.953919452609,clusterI,10
1062,250,-1197,195.76681350815,clusterI,10
1090,250,-1170,195.448109685624,clusterI,10
1080,250,-1168,195.25113729078,clusterI,10
1089,250,-1181,195.034240557696,clusterI,10
1103,250,-1197,195.820734370644,clusterI,10
1098,250,-1205,195.433003317774,clusterI,10
1091,250,-1220,195.842549506158,clusterI,10
1115,250,-1231,195.929080259453,clusterI,10
1106,250,-1212,195.003469544321,clusterI,10
1119,250,-1197,195.502154827418,clusterI,10
1145,250,-1220,195.356572918255,clusterI,10
1117,250,-1218,195.141844304197,clusterI,10
1129,250,-1253,195.474769215429,clusterI,10
1109,250,-1236,195.989986398985,clusterI,10
1141,250,-1239,195.766954103503,clusterI,10
1140,250,-1257,195.531733049591,clusterI,10
1151,250,-1278,195.074098552666,clusterI,10
1149,250,-1239,195.108017687303,clusterI,10
1158,250,-1267,195.343316239872,clusterI,10
