X,Y,Z,grade,borehole
990.63,925.0,-772.2,0.1576656014519436,31
990.63,925.0,-756.6,0.1589412591636931,31
990.63,925.0,-741.0,0.1602937520299822,31
990.63,925.0,-725.4000000000001,0.1617254080837091,31
990.63,925.0,-709.8000000000001,0.1632380681287551,31
990.63,925.0,-694.2,0.1648329054374717,31
990.63,925.0,-678.6,0.1665101925250247,31
990.63,925.0,-663.0,0.1682689959127117,31
990.63,925.0,-647.4000000000001,0.1701067707310679,31
990.63,925.0,-631.8000000000001,0.1720188131495331,31
990.63,925.0,-616.2,0.1739975079644427,31
990.63,925.0,-600.6,0.1760312799597963,31
990.63,925.0,-585.0,0.1781031244111676,31
990.63,925.0,-569.4000000000001,0.180188575331362,31
990.63,925.0,-553.8,0.1822530416075066,31
990.63,925.0,-538.2,0.1842487917333303,31
990.63,925.0,-522.6,0.1861128609420842,31
990.63,925.0,-507.0,0.1877690093965234,31
990.63,925.0,-491.4,0.1891381462609302,31
990.63,925.0,-475.8,0.1901576949836106,31
990.63,925.0,-460.2000000000001,0.1907994780871892,31
990.63,925.0,-444.6,0.1910713504438466,31
990.63,925.0,-429.0,0.1910025986105948,31
990.63,925.0,-413.4,0.1906274753221837,31
990.63,925.0,-397.8,0.1899754083977772,31
990.63,925.0,-382.2,0.1890675750650734,31
990.63,925.0,-366.6,0.1879199819119492,31
990.63,925.0,-351.0,0.1865516481746099,31
990.63,925.0,-335.4,0.1849917414591713,31
990.63,925.0,-319.8,0.1832801618577141,31
990.63,925.0,-304.2,0.1814621160299308,31
990.63,925.0,-288.6,0.1795813425476408,31
990.63,925.0,-273.0,0.1776755811095319,31
990.63,925.0,-257.4,0.1757749270003528,31
990.63,925.0,-241.79999999999995,0.1739021024520865,31
990.63,925.0,-226.20000000000005,0.1720735643701028,31
990.63,925.0,-210.6,0.1703007832214911,31
990.63,925.0,-195.0,0.1685913983633327,31
990.63,925.0,-179.39999999999998,0.1669501628515602,31
990.63,925.0,-163.79999999999995,0.1653796809786827,31
990.63,925.0,-148.20000000000005,0.1638809714662892,31
990.63,925.0,-132.60000000000002,0.1624538933135827,31
