X,Y,Z,grade,borehole
232.37,1175.0,-553.8,0.1518645601298956,37
232.37,1175.0,-538.2,0.1526968840904069,37
232.37,1175.0,-522.6,0.1535586796791808,37
232.37,1175.0,-507.0,0.1544477541006483,37
232.37,1175.0,-491.4,0.1553612030214788,37
232.37,1175.0,-475.8,0.15629530284836,37
232.37,1175.0,-460.2000000000001,0.157245399321549,37
232.37,1175.0,-444.6,0.1582057968776479,37
232.37,1175.0,-429.0,0.1591696550212994,37
232.37,1175.0,-413.4,0.1601289000060259,37
232.37,1175.0,-397.8,0.1610741623820571,37
232.37,1175.0,-382.2,0.1619947533012709,37
232.37,1175.0,-366.6,0.1628786947166078,37
232.37,1175.0,-351.0,0.1637128205899555,37
232.37,1175.0,-335.4,0.1644829676934983,37
232.37,1175.0,-319.8,0.1651742751530465,37
232.37,1175.0,-304.2,0.1657716106751309,37
232.37,1175.0,-288.6,0.1662601366405254,37
232.37,1175.0,-273.0,0.1666260178770433,37
232.37,1175.0,-257.4,0.1668572511020259,37
232.37,1175.0,-241.79999999999995,0.1669445615022624,37
232.37,1175.0,-226.20000000000005,0.1668822685270626,37
232.37,1175.0,-210.6,0.1666689847000544,37
232.37,1175.0,-195.0,0.166308000430819,37
232.37,1175.0,-179.39999999999998,0.1658072434653194,37
232.37,1175.0,-163.79999999999995,0.16517878328176,37
232.37,1175.0,-148.20000000000005,0.1644379518078171,37
232.37,1175.0,-132.60000000000002,0.1636022322546201,37
232.37,1175.0,-117.0,0.1626900981503235,37
232.37,1175.0,-101.39999999999998,0.1617199616755187,37
