X,Y,Z,formation
20.75,10.0,-644.0,4.0
20.75,10.0,-628.0,4.0
20.75,10.0,-612.0,4.0
20.75,10.0,-596.0,4.0
20.75,10.0,-580.0,4.0
20.75,10.0,-564.0,4.0
20.75,10.0,-548.0,4.0
20.75,10.0,-532.0,4.0
20.75,10.0,-516.0,4.0
20.75,10.0,-500.0,4.0
20.75,10.0,-484.0,4.0
20.75,10.0,-468.0,4.0
20.75,10.0,-452.0,4.0
20.75,10.0,-436.0,4.0
20.75,10.0,-420.0,4.0
20.75,10.0,-404.0,4.0
20.75,10.0,-388.0,4.0
20.75,10.0,-372.0,4.0
20.75,10.0,-356.0,4.0
20.75,10.0,-340.0,4.0
20.75,30.0,-644.0,4.0
20.75,30.0,-628.0,4.0
20.75,30.0,-612.0,4.0
20.75,30.0,-596.0,4.0
20.75,30.0,-580.0,4.0
20.75,30.0,-564.0,4.0
20.75,30.0,-548.0,4.0
20.75,30.0,-532.0,4.0
20.75,30.0,-516.0,4.0
20.75,30.0,-500.0,4.0
20.75,30.0,-484.0,4.0
20.75,30.0,-468.0,4.0
20.75,30.0,-452.0,4.0
20.75,30.0,-436.0,4.0
20.75,30.0,-420.0,4.0
20.75,30.0,-404.0,4.0
20.75,30.0,-388.0,4.0
20.75,30.0,-372.0,4.0
20.75,30.0,-356.0,4.0
20.75,30.0,-340.0,4.0
20.75,50.0,-644.0,4.0
20.75,50.0,-628.0,4.0
20.75,50.0,-612.0,4.0
20.75,50.0,-596.0,4.0
20.75,50.0,-580.0,4.0
20.75,50.0,-564.0,4.0
20.75,50.0,-548.0,4.0
20.75,50.0,-532.0,4.0
20.75,50.0,-516.0,4.0
20.75,50.0,-500.0,4.0
20.75,50.0,-484.0,4.0
20.75,50.0,-468.0,4.0
20.75,50.0,-452.0,4.0
20.75,50.0,-436.0,4.0
20.75,50.0,-420.0,4.0
20.75,50.0,-404.0,4.0
20.75,50.0,-388.0,4.0
20.75,50.0,-372.0,4.0
20.75,50.0,-356.0,4.0
20.75,50.0,-340.0,4.0
20.75,70.0,-628.0,4.0
20.75,70.0,-612.0,4.0
20.75,70.0,-596.0,4.0
20.75,70.0,-580.0,4.0
20.75,70.0,-564.0,4.0
20.75,70.0,-548.0,4.0
20.75,70.0,-532.0,4.0
20.75,70.0,-516.0,4.0
20.75,70.0,-500.0,4.0
20.75,70.0,-484.0,4.0
20.75,70.0,-468.0,4.0
20.75,70.0,-452.0,4.0
20.75,70.0,-436.0,4.0
20.75,70.0,-420.0,4.0
20.75,70.0,-404.0,4.0
20.75,70.0,-388.0,4.0
20.75,70.0,-372.0,4.0
20.75,70.0,-356.0,4.0
20.75,90.0,-628.0,4.0
20.75,90.0,-612.0,4.0
20.75,90.0,-596.0,4.0
20.75,90.0,-580.0,4.0
20.75,90.0,-564.0,4.0
20.75,90.0,-548.0,4.0
20.75,90.0,-532.0,4.0
20.75,90.0,-516.0,4.0
20.75,90.0,-500.0,4.0
20.75,90.0,-484.0,4.0
