X,Y,Z,grade,borehole
830.0,2.5,-231.25,0.0576787229932757,27
830.0,2.5,-226.75,0.0589062262932079,27
830.0,2.5,-222.25,0.0619903619478343,27
830.0,2.5,-217.75,0.0667345268794915,27
830.0,2.5,-213.25,0.0708762296588861,27
830.0,2.5,-208.75,0.0726418152622244,27
830.0,2.5,-204.25,0.0737041258477333,27
830.0,2.5,-199.75,0.0748813121047029,27
830.0,2.5,-195.25,0.0763804133688748,27
830.0,2.5,-190.75,0.0781211514114838,27
830.0,2.5,-186.25,0.0795143799585544,27
830.0,2.5,-181.75,0.0791180797516646,27
830.0,2.5,-177.25,0.0765120503042278,27
830.0,2.5,-172.75,0.0740206009140533,27
830.0,2.5,-168.25,0.0721852391609705,27
830.0,2.5,-163.75,0.0687298706509033,27
830.0,2.5,-159.25,0.0651465263871955,27
830.0,2.5,-154.75,0.0644954996839171,27
830.0,2.5,-150.25,0.0661357196229437,27
830.0,2.5,-145.75,0.0695455413125652,27
830.0,2.5,-141.25,0.0726723825139142,27
830.0,2.5,-136.75,0.074242874955536,27
830.0,2.5,-132.25,0.0747080199157098,27
830.0,2.5,-127.75,0.0746273484382735,27
830.0,2.5,-123.25,0.074574986820825,27
830.0,2.5,-118.75,0.0751612362068904,27
830.0,2.5,-114.25,0.0766690933515735,27
830.0,2.5,-109.75,0.078780430815706,27
830.0,2.5,-105.25,0.0809654834118171,27
830.0,2.5,-100.75,0.0827951809945732,27
830.0,2.5,-96.25,0.0838450610534426,27
830.0,2.5,-91.75,0.0838389287353959,27
830.0,2.5,-87.25,0.083098032315232,27
830.0,2.5,-82.75,0.0820424052994556,27
830.0,2.5,-78.25,0.0811961435538112,27
830.0,2.5,-73.75,0.0807398736308729,27
830.0,2.5,-69.25,0.0803120468481904,27
