X,Y,Z,grade,borehole
830.0,17.5,-235.75,0.059120344165447,26
830.0,17.5,-231.25,0.060515748482911,26
830.0,17.5,-226.75,0.0621447480765468,26
830.0,17.5,-222.25,0.0640257691374243,26
830.0,17.5,-217.75,0.0660388662950682,26
830.0,17.5,-213.25,0.0679620899836768,26
830.0,17.5,-208.75,0.069629723453206,26
830.0,17.5,-204.25,0.0710241187795038,26
830.0,17.5,-199.75,0.0722162885609303,26
830.0,17.5,-195.25,0.0732538639200221,26
830.0,17.5,-190.75,0.0740943616785035,26
830.0,17.5,-186.25,0.0746140709628483,26
830.0,17.5,-181.75,0.074696703326407,26
830.0,17.5,-177.25,0.0743447898547746,26
830.0,17.5,-172.75,0.073689461850458,26
830.0,17.5,-168.25,0.0729041453991177,26
830.0,17.5,-163.75,0.0721902074761234,26
830.0,17.5,-159.25,0.0718105021487459,26
830.0,17.5,-154.75,0.071978652343347,26
830.0,17.5,-150.25,0.0726847997629239,26
830.0,17.5,-145.75,0.0736919025052188,26
830.0,17.5,-141.25,0.0746955309903345,26
830.0,17.5,-136.75,0.075492157514649,26
830.0,17.5,-132.25,0.0760454080976921,26
830.0,17.5,-127.75,0.0764523964598899,26
830.0,17.5,-123.25,0.0768735130551408,26
830.0,17.5,-118.75,0.0774523658403163,26
830.0,17.5,-114.25,0.0782382852048284,26
830.0,17.5,-109.75,0.079153589899075,26
830.0,17.5,-105.25,0.0800301434926355,26
830.0,17.5,-100.75,0.0806804822096962,26
830.0,17.5,-96.25,0.0809640482490736,26
830.0,17.5,-91.75,0.0808364913376537,26
830.0,17.5,-87.25,0.0803676783243603,26
830.0,17.5,-82.75,0.0797098055929061,26
830.0,17.5,-78.25,0.0790185883112746,26
830.0,17.5,-73.75,0.078370375578817,26
830.0,17.5,-69.25,0.0777418453985298,26
