X,Y,Z,grade,borehole
690.0,152.5,-127.75,0.0640867152905611,10
690.0,152.5,-123.25,0.0642370243096401,10
690.0,152.5,-118.75,0.064376453479553,10
690.0,152.5,-114.25,0.064504727270006,10
690.0,152.5,-109.75,0.0646216806534413,10
690.0,152.5,-105.25,0.0647272597345051,10
690.0,152.5,-100.75,0.0648215204718968,10
690.0,152.5,-96.25,0.0649046254811037,10
690.0,152.5,-91.75,0.0649768389611265,10
690.0,152.5,-87.25,0.0650385198468692,10
690.0,152.5,-82.75,0.065090113349096,10
690.0,152.5,-78.25,0.0651321411009843,10
690.0,152.5,-73.75,0.0651651901809192,10
690.0,152.5,-69.25,0.0651899013211536,10
