X,Y,Z,grade,borehole
810.0,27.5,-235.75,0.0585929193093107,3
810.0,27.5,-231.25,0.0599237356811005,3
810.0,27.5,-226.75,0.0613748404316953,3
810.0,27.5,-222.25,0.0629300867581947,3
810.0,27.5,-217.75,0.0645652076159715,3
810.0,27.5,-213.25,0.0662462844362483,3
810.0,27.5,-208.75,0.0679312470802946,3
810.0,27.5,-204.25,0.0695745974216933,3
810.0,27.5,-199.75,0.0711333801553107,3
810.0,27.5,-195.25,0.0725717125771438,3
810.0,27.5,-190.75,0.0738620954694727,3
810.0,27.5,-186.25,0.074983572507755,3
810.0,27.5,-181.75,0.0759189258401683,3
810.0,27.5,-177.25,0.0766542282494675,3
810.0,27.5,-172.75,0.0771828977627898,3
810.0,27.5,-168.25,0.0775133820128495,3
810.0,27.5,-163.75,0.0776763136676071,3
810.0,27.5,-159.25,0.0777251657315556,3
810.0,27.5,-154.75,0.0777266413499969,3
810.0,27.5,-150.25,0.077743456680834,3
810.0,27.5,-145.75,0.0778179556038368,3
810.0,27.5,-141.25,0.0779649893845715,3
810.0,27.5,-136.75,0.0781765054459707,3
810.0,27.5,-132.25,0.0784327695570852,3
810.0,27.5,-127.75,0.0787115994348523,3
810.0,27.5,-123.25,0.0789895483480454,3
810.0,27.5,-118.75,0.0792353333707489,3
810.0,27.5,-114.25,0.0794018621327522,3
810.0,27.5,-109.75,0.0794251736553973,3
810.0,27.5,-105.25,0.079234948859994,3
810.0,27.5,-100.75,0.078774501632763,3
810.0,27.5,-96.25,0.0780228890044796,3
810.0,27.5,-91.75,0.0770104748410042,3
810.0,27.5,-87.25,0.0758207477643385,3
810.0,27.5,-82.75,0.0745742975807451,3
810.0,27.5,-78.25,0.073397907863781,3
810.0,27.5,-73.75,0.0723904717799608,3
810.0,27.5,-69.25,0.0715995230886863,3
