X,Y,Z,formation
643,1000,-309,topo
690,1000,-316,topo
722,1000,-314,topo
746,1000,-316,topo
768,1000,-315,topo
801,1000,-305,topo
837,1000,-300,topo
852,1000,-299,topo
862,1000,-299,topo
876,1000,-299,topo
894,1000,-299,topo
912,1000,-307,topo
934,1000,-300,topo
958,1000,-294,topo
976,1000,-293,topo
992,1000,-289,topo
1002,1000,-278,topo
1019,1000,-289,topo
1035,1000,-275,topo
1051,1000,-262,topo
1072,1000,-250,topo
1084,1000,-266,topo
1121,1000,-287,topo
1160,1000,-298,topo
1236,1000,-298,topo
1304,1000,-301,topo
1353,1000,-296,topo
1386,1000,-295,topo
1394,1000,-303,topo
1429,1000,-288,topo
1467,1000,-267,topo
1494,1000,-265,topo
1515,1000,-239,topo
1539,1000,-212,topo
1559,1000,-202,topo
1582,1000,-204,topo
1620,1000,-211,topo

667,1000,-622,southwestporphyry1
703,1000,-621,southwestporphyry1
727,1000,-620,southwestporphyry1
730,1000,-627,southwestporphyry1
716,1000,-638,southwestporphyry1
693,1000,-634,southwestporphyry1

846,1000,-605,southwestporphyry2
869,1000,-602,southwestporphyry2
888,1000,-602,southwestporphyry2
899,1000,-605,southwestporphyry2
931,1000,-614,southwestporphyry2
942,1000,-627,southwestporphyry2
946,1000,-649,southwestporphyry2
942,1000,-651,southwestporphyry2
924,1000,-634,southwestporphyry2
909,1000,-620,southwestporphyry2
896,1000,-614,southwestporphyry2
870,1000,-609,southwestporphyry2
844,1000,-609,southwestporphyry2

695,1000,-677,unconformity
718,1000,-669,unconformity
742,1000,-660,unconformity
753,1000,-656,unconformity
763,1000,-656,unconformity
778,1000,-650,unconformity
789,1000,-653,unconformity
802,1000,-641,unconformity
813,1000,-637,unconformity
840,1000,-637,unconformity
864,1000,-638,unconformity
881,1000,-634,unconformity
907,1000,-634,unconformity
927,1000,-641,unconformity
952,1000,-661,unconformity
971,1000,-680,unconformity
993,1000,-697,unconformity
1037,1000,-716,unconformity
1074,1000,-737,unconformity
1097,1000,-754,unconformity
1144,1000,-783,unconformity
1182,1000,-816,unconformity
1202,1000,-842,unconformity
1239,1000,-863,unconformity
1288,1000,-881,unconformity
1320,1000,-882,unconformity
1360,1000,-884,unconformity
1395,1000,-905,unconformity
1456,1000,-925,unconformity
1506,1000,-940,unconformity
1532,1000,-940,unconformity
1564,1000,-952,unconformity

786,1000,-654,southwestporphyry
813,1000,-671,southwestporphyry
847,1000,-693,southwestporphyry
875,1000,-721,southwestporphyry
904,1000,-745,southwestporphyry
935,1000,-768,southwestporphyry
977,1000,-789,southwestporphyry
1017,1000,-802,southwestporphyry
1086,1000,-823,southwestporphyry
1152,1000,-842,southwestporphyry
1199,1000,-853,southwestporphyry

742,1000,-665,questagraniteporphyry
771,1000,-670,questagraniteporphyry
793,1000,-675,questagraniteporphyry
820,1000,-686,questagraniteporphyry
862,1000,-726,questagraniteporphyry
893,1000,-756,questagraniteporphyry
940,1000,-786,questagraniteporphyry
992,1000,-810,questagraniteporphyry
1020,1000,-822,questagraniteporphyry
1093,1000,-842,questagraniteporphyry
1137,1000,-855,questagraniteporphyry
1154,1000,-856,questagraniteporphyry
1177,1000,-860,questagraniteporphyry
1209,1000,-860,questagraniteporphyry
