X,Y,Z,formation
742,1000,-665,questagraniteporphyry
771,1000,-670,questagraniteporphyry
793,1000,-675,questagraniteporphyry
820,1000,-686,questagraniteporphyry
862,1000,-726,questagraniteporphyry
893,1000,-756,questagraniteporphyry
940,1000,-786,questagraniteporphyry
992,1000,-810,questagraniteporphyry
1020,1000,-822,questagraniteporphyry
1093,1000,-842,questagraniteporphyry
1137,1000,-855,questagraniteporphyry
1154,1000,-856,questagraniteporphyry
1177,1000,-860,questagraniteporphyry
1209,1000,-860,questagraniteporphyry
