X,Y,Z,formation,section
0.959933,250,1.004172,topo,10
38.39732,250,-17.070924,topo,10
56.636047,250,-45.18774,topo,10
107.512496,250,-83.346276,topo,10
157.429012,250,-128.534016,topo,10
171.828007,250,-154.642488,topo,10
189.106801,250,-195.81354,topo,10
207.345528,250,-224.934528,topo,10
249.58258,250,-263.093064,topo,10
282.220302,250,-268.113924,topo,10
333.096751,250,-281.16816,topo,10
367.654339,250,-291.20988,topo,10
429.090051,250,-285.184848,topo,10
473.246969,250,-263.093064,topo,10
532.762815,250,-258.072204,topo,10
590.358795,250,-242.005452,topo,10
670.993167,250,-226.942872,topo,10
758.34707,250,-201.838572,topo,10
814.983117,250,-199.830228,topo,10
875.458896,250,-174.725928,topo,10
980.091593,250,-150.6258,topo,10
1032.887908,250,-130.54236,topo,10
1085.684223,250,-106.442232,topo,10
1121.201744,250,-89.371308,topo,10
0,250,-519.156924,biomicritedolomite,10
27.838057,250,-484.010904,biomicritedolomite,10
49.916516,250,-451.8774,biomicritedolomite,10
65.275444,250,-428.781444,biomicritedolomite,10
86.39397,250,-387.610392,biomicritedolomite,10
117.111826,250,-350.456028,biomicritedolomite,10
141.110151,250,-327.360072,biomicritedolomite,10
186.227002,250,-284.180676,biomicritedolomite,10
213.105126,250,-269.118096,biomicritedolomite,10
251.502446,250,-251.043,biomicritedolomite,10
390.692731,250,-231.963732,biomicritedolomite,10
467.487371,250,-207.863604,biomicritedolomite,10
559.640939,250,-186.775992,biomicritedolomite,10
656.594172,250,-173.721756,biomicritedolomite,10
775.625864,250,-172.717584,biomicritedolomite,10
854.34037,250,-188.784336,biomicritedolomite,10
951.293603,250,-232.967904,biomicritedolomite,10
1000.250186,250,-249.034656,biomicritedolomite,10
1055.9263,250,-282.172332,biomicritedolomite,10
1129.841141,250,-316.31418,biomicritedolomite,10
1149.999734,250,-709.949604,tuff,10
1125.041476,250,-691.874508,tuff,10
1077.044826,250,-643.674252,tuff,10
1030.008109,250,-615.557436,tuff,10
995.450521,250,-595.473996,tuff,10
957.053201,250,-572.37804,tuff,10
915.776082,250,-543.257052,tuff,10
868.739365,250,-513.131892,tuff,10
834.181777,250,-489.031764,tuff,10
792.904658,250,-464.931636,tuff,10
755.467271,250,-427.777272,tuff,10
729.54908,250,-403.677144,tuff,10
706.510688,250,-373.551984,tuff,10
690.191827,250,-348.447684,tuff,10
687.312028,250,-320.330868,tuff,10
682.512363,250,-274.138956,tuff,10
680.592497,250,-238.992936,tuff,10
699.791157,250,-190.79268,tuff,10
760.266936,250,-149.621628,tuff,10
784.265261,250,-149.621628,tuff,10
846.660906,250,-191.796852,tuff,10
928.255211,250,-221.922012,tuff,10
1005.049851,250,-256.06386,tuff,10
1069.365362,250,-288.197364,tuff,10
1116.402079,250,-317.318352,tuff,10
0,250,-1037.309676,alkalibasalt,10
41.277119,250,-998.146968,alkalibasalt,10
82.554238,250,-949.946712,alkalibasalt,10
141.110151,250,-898.73394,alkalibasalt,10
178.547538,250,-862.583748,alkalibasalt,10
236.143518,250,-808.35846,alkalibasalt,10
271.661039,250,-757.145688,alkalibasalt,10
315.817957,250,-723.00384,alkalibasalt,10
349.415612,250,-700.912056,alkalibasalt,10
368.614272,250,-693.882852,alkalibasalt,10
398.372195,250,-693.882852,alkalibasalt,10
438.689381,250,-690.870336,alkalibasalt,10
493.405562,250,-659.741004,alkalibasalt,10
556.76114,250,-625.599156,alkalibasalt,10
632.595847,250,-612.54492,alkalibasalt,10
718.029884,250,-611.540748,alkalibasalt,10
773.705998,250,-622.58664,alkalibasalt,10
851.460571,250,-660.745176,alkalibasalt,10
912.896283,250,-685.849476,alkalibasalt,10
982.011459,250,-706.937088,alkalibasalt,10
1085.684223,250,-731.037216,alkalibasalt,10
1128.881208,250,-747.103968,alkalibasalt,10
247.662714,250,-1202.998056,lstlens,10
263.021642,250,-1181.910444,lstlens,10
286.060034,250,-1144.75608,lstlens,10
294.699431,250,-1121.660124,lstlens,10
313.898091,250,-1093.543308,lstlens,10
336.936483,250,-1056.388944,lstlens,10
352.295411,250,-1031.284644,lstlens,10
363.814607,250,-1009.19286,lstlens,10
375.333803,250,-988.105248,lstlens,10
385.893066,250,-966.013464,lstlens,10
393.57253,250,-947.938368,lstlens,10
408.931458,250,-916.809036,lstlens,10
426.210252,250,-887.688048,lstlens,10
440.609247,250,-890.700564,lstlens,10
475.166835,250,-930.867444,lstlens,10
503.964825,250,-959.988432,lstlens,10
524.123418,250,-1007.184516,lstlens,10
547.16181,250,-1022.247096,lstlens,10
565.400537,250,-1047.351396,lstlens,10
584.599197,250,-1077.476556,lstlens,10
588.438929,250,-1103.585028,lstlens,10
594.198527,250,-1128.689328,lstlens,10
612.437254,250,-1147.768596,lstlens,10
624.916383,250,-1172.872896,lstlens,10
627.796182,250,-1197.977196,lstlens,10
907.136685,250,-1199.98554,trachyandestictuff,10
940.73434,250,-1165.843692,trachyandestictuff,10
983.931325,250,-1142.747736,trachyandestictuff,10
1025.208444,250,-1111.618404,trachyandestictuff,10
1077.044826,250,-1088.522448,trachyandestictuff,10
1099.123285,250,-1076.472384,trachyandestictuff,10
