X,Y,Z,grade,borehole
333.48,165.0,-1151.86,8.532216613859088,1
333.48,165.0,-1127.58,8.587512494917316,1
333.48,165.0,-1103.3,8.638581308249428,1
333.48,165.0,-1079.02,8.682271608227099,1
333.48,165.0,-1054.74,8.715136194299475,1
333.48,165.0,-1030.4599999999998,8.733524457529354,1
333.48,165.0,-1006.18,8.732783511156441,1
333.48,165.0,-981.9,8.705747463138982,1
333.48,165.0,-957.62,8.644053668575996,1
333.48,165.0,-933.34,8.53800476914801,1
333.48,165.0,-909.06,8.397316318246931,1
333.48,165.0,-884.78,8.234978346433234,1
333.48,165.0,-860.5,8.046626230209387,1
333.48,165.0,-836.2199999999999,7.827885555805916,1
333.48,165.0,-811.9399999999999,7.594564038714298,1
333.48,165.0,-787.6599999999999,7.384488777264094,1
333.48,165.0,-763.3799999999999,7.227762738099449,1
333.48,165.0,-739.0999999999999,7.120828533253536,1
333.48,165.0,-714.8199999999999,7.050181442995863,1
333.48,165.0,-690.54,7.006901475544701,1
333.48,649.0,-1151.86,7.955482503443075,10
333.48,649.0,-1127.58,7.956512721849172,10
333.48,649.0,-1103.3,7.956271610426412,10
333.48,649.0,-1079.02,7.954645475635184,10
333.48,649.0,-1054.74,7.951545357697127,10
333.48,649.0,-1030.4599999999998,7.946912653857758,10
333.48,649.0,-1006.18,7.940723809007135,10
333.48,649.0,-981.9,7.932993751999927,10
333.48,649.0,-957.62,7.923777835454111,10
333.48,649.0,-933.34,7.913172125178031,10
333.48,649.0,-909.06,7.90131196993926,10
333.48,649.0,-884.78,7.888368857328433,10
333.48,649.0,-860.5,7.8745456301826815,10
333.48,649.0,-836.2199999999999,7.860070209980694,10
333.48,649.0,-811.9399999999999,7.845188058221809,10
333.48,649.0,-787.6599999999999,7.830153705713639,10
333.48,649.0,-763.3799999999999,7.815221782123935,10
333.48,649.0,-739.0999999999999,7.800638062110468,10
333.48,649.0,-714.8199999999999,7.786631084003263,10
333.48,649.0,-690.54,7.773404872883927,10
1032.1999999999998,77.0,-1151.86,8.028359553013694,11
1032.1999999999998,77.0,-1127.58,8.047322671368084,11
1032.1999999999998,77.0,-1103.3,8.067700949529993,11
1032.1999999999998,77.0,-1079.02,8.089547695190117,11
1032.1999999999998,77.0,-1054.74,8.112906581948316,11
1032.1999999999998,77.0,-1030.4599999999998,8.137808411104176,11
1032.1999999999998,77.0,-1006.18,8.164267279043804,11
1032.1999999999998,77.0,-981.9,8.19227605735469,11
1032.1999999999998,77.0,-957.62,8.22180106094613,11
1032.1999999999998,77.0,-933.34,8.252775725352572,11
1032.1999999999998,77.0,-909.06,8.285093023841457,11
1032.1999999999998,77.0,-884.78,8.318596206142754,11
1032.1999999999998,77.0,-860.5,8.353067200893218,11
1032.1999999999998,77.0,-836.2199999999999,8.388211646598366,11
1032.1999999999998,77.0,-811.9399999999999,8.423638939405528,11
1032.1999999999998,77.0,-787.6599999999999,8.458834840523151,11
1032.1999999999998,77.0,-763.3799999999999,8.493123021755657,11
1032.1999999999998,77.0,-739.0999999999999,8.525610490184052,11
1032.1999999999998,77.0,-714.8199999999999,8.555110444556316,11
1032.1999999999998,77.0,-690.54,8.580035769474732,11
1032.1999999999998,77.0,-666.26,8.598259557281228,11
1032.1999999999998,77.0,-641.98,8.606951358951385,11
1032.1999999999998,77.0,-617.6999999999999,8.602430520629536,11
1032.1999999999998,77.0,-593.42,8.580148193664218,11
1032.1999999999998,77.0,-569.14,8.535023868139982,11
1032.1999999999998,77.0,-544.86,8.4624514184538,11
1032.1999999999998,77.0,-520.5799999999999,8.36012217307487,11
1032.1999999999998,77.0,-496.3,8.230144653382135,11
1032.1999999999998,77.0,-472.02,8.080125022058278,11
1032.1999999999998,77.0,-447.74,7.922006374840483,11
1032.1999999999998,77.0,-423.4599999999999,7.768923574734987,11
1032.1999999999998,77.0,-399.18,7.63174208976326,11
1032.1999999999998,77.0,-374.9,7.516972577833658,11
1032.1999999999998,77.0,-350.62,7.426673776582113,11
1032.1999999999998,77.0,-326.34000000000003,7.359772198782791,11
1032.1999999999998,77.0,-302.05999999999995,7.313699825096286,11
1032.1999999999998,77.0,-277.78,7.28553791065379,11
1032.1999999999998,77.0,-253.5,7.2724434516074945,11
1127.48,275.0,-1151.86,7.968085159875965,12
1127.48,275.0,-1127.58,7.980504260314215,12
1127.48,275.0,-1103.3,7.993682569020242,12
1127.48,275.0,-1079.02,8.007618718565446,12
1127.48,275.0,-1054.74,8.022299546201227,12
1127.48,275.0,-1030.4599999999998,8.037697268242445,12
1127.48,275.0,-1006.18,8.053766171602115,12
1127.48,275.0,-981.9,8.070438753779737,12
1127.48,275.0,-957.62,8.087621229878048,12
1127.48,275.0,-933.34,8.10518830634303,12
1127.48,275.0,-909.06,8.122977092577722,12
1127.48,275.0,-884.78,8.140779978834406,12
1127.48,275.0,-860.5,8.158336246968855,12
1127.48,275.0,-836.2199999999999,8.175322096739542,12
1127.48,275.0,-811.9399999999999,8.19133866862128,12
1127.48,275.0,-787.6599999999999,8.205897547674818,12
1127.48,275.0,-763.3799999999999,8.218403207137666,12
1127.48,275.0,-739.0999999999999,8.228132046706985,12
1127.48,275.0,-714.8199999999999,8.23420841513395,12
1127.48,275.0,-690.54,8.235579880732137,12
1127.48,275.0,-666.26,8.230998039611224,12
1127.48,275.0,-641.98,8.219018686586915,12
1127.48,275.0,-617.6999999999999,8.198047033979273,12
1127.48,275.0,-593.42,8.166467235892968,12
1127.48,275.0,-569.14,8.122899300484063,12
1127.48,275.0,-544.86,8.066597327614662,12
1127.48,275.0,-520.5799999999999,7.997921104040266,12
1127.48,275.0,-496.3,7.918704365301039,12
1127.48,275.0,-472.02,7.832301360124193,12
1127.48,275.0,-447.74,7.743200864279515,12
1127.48,275.0,-423.4599999999999,7.656305685973002,12
1127.48,275.0,-399.18,7.576149199822503,12
1127.48,275.0,-374.9,7.506356062549071,12
1127.48,275.0,-350.62,7.449436155755262,12
1127.48,275.0,-326.34000000000003,7.406569546250182,12
1127.48,275.0,-302.05999999999995,7.377264318962441,12
1127.48,275.0,-277.78,7.359635393632797,12
1127.48,275.0,-253.5,7.351306074470101,12
1127.48,275.0,-229.22000000000003,7.350115570647481,12
1127.48,275.0,-204.94,7.35438806252001,12
1127.48,297.0,-1151.86,7.964142084253765,13
1127.48,297.0,-1127.58,7.9760858012570415,13
1127.48,297.0,-1103.3,7.988735635564262,13
1127.48,297.0,-1079.02,8.002085222637835,13
1127.48,297.0,-1054.74,8.016116156472151,13
1127.48,297.0,-1030.4599999999998,8.030795218683325,13
1127.48,297.0,-1006.18,8.046071152319492,13
1127.48,297.0,-981.9,8.0618709209557,13
1127.48,297.0,-957.62,8.078095384041172,13
1127.48,297.0,-933.34,8.094614305040158,13
1127.48,297.0,-909.06,8.111260586929957,13
1127.48,297.0,-884.78,8.127823596951568,13
1127.48,297.0,-860.5,8.144041396602981,13
1127.48,297.0,-836.2199999999999,8.159591634572955,13
1127.48,297.0,-811.9399999999999,8.174080799866427,13
1127.48,297.0,-787.6599999999999,8.187031501298295,13
1127.48,297.0,-763.3799999999999,8.197867512865454,13
1127.48,297.0,-739.0999999999999,8.20589665910883,13
1127.48,297.0,-714.8199999999999,8.210292508794335,13
1127.48,297.0,-690.54,8.210077812015697,13
1127.48,297.0,-666.26,8.204116410655317,13
1127.48,297.0,-641.98,8.191126755018935,13
1127.48,297.0,-617.6999999999999,8.169739040404165,13
1127.48,297.0,-593.42,8.138626013431562,13
1127.48,297.0,-569.14,8.096734955616473,13
1127.48,297.0,-544.86,8.043619426158992,13
1127.48,297.0,-520.5799999999999,7.97980544318746,13
1127.48,297.0,-496.3,7.907053065825937,13
1127.48,297.0,-472.02,7.828355849177095,13
1127.48,297.0,-447.74,7.747606410463703,13
1127.48,297.0,-423.4599999999999,7.669008984857629,13
1127.48,297.0,-399.18,7.596439547674098,13
1127.48,297.0,-374.9,7.5329617687302,13
1127.48,297.0,-350.62,7.480575793506461,13
1127.48,297.0,-326.34000000000003,7.440109323218823,13
1127.48,297.0,-302.05999999999995,7.411216501108345,13
1127.48,297.0,-277.78,7.3926284385071375,13
1127.48,297.0,-253.5,7.382633222666614,13
1127.48,297.0,-229.22000000000003,7.379526760913102,13
1127.48,297.0,-204.94,7.381860901626589,13
397.0,605.0,-1151.86,7.9974492875559875,14
397.0,605.0,-1127.58,8.001030156862758,14
397.0,605.0,-1103.3,8.00314456105185,14
397.0,605.0,-1079.02,8.003599309344638,14
397.0,605.0,-1054.74,8.002220871121024,14
397.0,605.0,-1030.4599999999998,7.998863694719115,14
397.0,605.0,-1006.18,7.993418328067758,14
397.0,605.0,-981.9,7.985818991923532,14
397.0,605.0,-957.62,7.976050267377507,14
397.0,605.0,-933.34,7.964152546983392,14
397.0,605.0,-909.06,7.950225850788476,14
397.0,605.0,-884.78,7.934431535717868,14
397.0,605.0,-860.5,7.916991369901828,14
397.0,605.0,-836.2199999999999,7.898183465072887,14
397.0,605.0,-811.9399999999999,7.87833472003579,14
397.0,605.0,-787.6599999999999,7.857809751564106,14
397.0,605.0,-763.3799999999999,7.836996742028707,14
397.0,605.0,-739.0999999999999,7.816291122273779,14
397.0,605.0,-714.8199999999999,7.796078408753315,14
397.0,605.0,-690.54,7.776717713934548,14
397.0,605.0,-666.26,7.758527390788505,14
397.0,605.0,-641.98,7.741773970790763,14
47.63999999999999,825.0,-1151.86,7.846397584891785,15
47.63999999999999,825.0,-1127.58,7.845137451675281,15
47.63999999999999,825.0,-1103.3,7.843578121139573,15
47.63999999999999,825.0,-1079.02,7.841724604116329,15
47.63999999999999,825.0,-1054.74,7.839588328224724,15
47.63999999999999,825.0,-1030.4599999999998,7.837187126529783,15
47.63999999999999,825.0,-1006.18,7.8345449666936675,15
47.63999999999999,825.0,-981.9,7.831691424837212,15
47.63999999999999,825.0,-957.62,7.828660925894781,15
47.63999999999999,825.0,-933.34,7.825491788302924,15
47.63999999999999,825.0,-909.06,7.822225123708113,15
47.63999999999999,825.0,-884.78,7.818903650722069,15
873.3999999999999,429.0,-1151.86,8.030418789683534,16
873.3999999999999,429.0,-1127.58,8.046159288419165,16
873.3999999999999,429.0,-1103.3,8.06250821549288,16
873.3999999999999,429.0,-1079.02,8.079385612334855,16
873.3999999999999,429.0,-1054.74,8.096684375674286,16
873.3999999999999,429.0,-1030.4599999999998,8.11426499129701,16
873.3999999999999,429.0,-1006.18,8.131949529298778,16
873.3999999999999,429.0,-981.9,8.149514923538016,16
873.3999999999999,429.0,-957.62,8.166685647964588,16
873.3999999999999,429.0,-933.34,8.183126045024059,16
873.3999999999999,429.0,-909.06,8.198432773405399,16
873.3999999999999,429.0,-884.78,8.21212813962026,16
873.3999999999999,429.0,-860.5,8.223655468261466,16
873.3999999999999,429.0,-836.2199999999999,8.232378138965174,16
873.3999999999999,429.0,-811.9399999999999,8.237584430293502,16
873.3999999999999,429.0,-787.6599999999999,8.23850076937237,16
873.3999999999999,429.0,-763.3799999999999,8.234316246835768,16
873.3999999999999,429.0,-739.0999999999999,8.22422114882004,16
873.3999999999999,429.0,-714.8199999999999,8.207461636415964,16
873.3999999999999,429.0,-690.54,8.183411469115926,16
873.3999999999999,429.0,-666.26,8.151659652986451,16
873.3999999999999,429.0,-641.98,8.112109604472854,16
873.3999999999999,429.0,-617.6999999999999,8.065080027436629,16
873.3999999999999,429.0,-593.42,8.011389920832942,16
873.3999999999999,429.0,-569.14,7.952401992463001,16
873.3999999999999,429.0,-544.86,7.889995499762772,16
873.3999999999999,429.0,-520.5799999999999,7.8264475161840705,16
873.3999999999999,429.0,-496.3,7.764223531513247,16
873.3999999999999,429.0,-472.02,7.705709122855843,16
873.3999999999999,429.0,-447.74,7.652941118628748,16
873.3999999999999,429.0,-423.4599999999999,7.607403546583226,16
873.3999999999999,429.0,-399.18,7.569933294204628,16
873.3999999999999,429.0,-374.9,7.5407420265144465,16
873.3999999999999,429.0,-350.62,7.51952529874243,16
746.3599999999999,187.0,-1151.86,8.21556687078091,17
746.3599999999999,187.0,-1127.58,8.251371702211634,17
746.3599999999999,187.0,-1103.3,8.28971726982099,17
746.3599999999999,187.0,-1079.02,8.330671161361835,17
746.3599999999999,187.0,-1054.74,8.374273252802316,17
746.3599999999999,187.0,-1030.4599999999998,8.420525056631035,17
746.3599999999999,187.0,-1006.18,8.469376184208405,17
746.3599999999999,187.0,-981.9,8.52070713656106,17
746.3599999999999,187.0,-957.62,8.574307244512092,17
746.3599999999999,187.0,-933.34,8.629846026927027,17
746.3599999999999,187.0,-909.06,8.686835658962647,17
746.3599999999999,187.0,-884.78,8.744581952140283,17
746.3599999999999,187.0,-860.5,8.802121460490541,17
746.3599999999999,187.0,-836.2199999999999,8.858141837069104,17
746.3599999999999,187.0,-811.9399999999999,8.910875164724796,17
746.3599999999999,187.0,-787.6599999999999,8.957922818443047,17
746.3599999999999,187.0,-763.3799999999999,8.995890123605964,17
746.3599999999999,187.0,-739.0999999999999,9.01959708676599,17
746.3599999999999,187.0,-714.8199999999999,9.020747901829402,17
746.3599999999999,187.0,-690.54,8.986992060893062,17
746.3599999999999,187.0,-666.26,8.90240393417973,17
746.3599999999999,187.0,-641.98,8.735818510028633,17
746.3599999999999,187.0,-617.6999999999999,8.363760892446273,17
746.3599999999999,187.0,-593.42,7.884408383959092,17
746.3599999999999,187.0,-569.14,7.467240114418554,17
746.3599999999999,187.0,-544.86,7.2814867774503,17
746.3599999999999,187.0,-520.5799999999999,7.1859235100513645,17
746.3599999999999,187.0,-496.3,7.112120383323488,17
746.3599999999999,187.0,-472.02,7.056377939133928,17
746.3599999999999,187.0,-447.74,7.016517047251922,17
746.3599999999999,187.0,-423.4599999999999,6.994424416060966,17
1191.0,1023.0,-1151.86,7.830382692070336,18
1191.0,1023.0,-1127.58,7.830800548582967,18
1191.0,1023.0,-1103.3,7.8311917802764865,18
1191.0,1023.0,-1079.02,7.831551244525077,18
1191.0,1023.0,-1054.74,7.831873611395401,18
1191.0,1023.0,-1030.4599999999998,7.832153418755092,18
1191.0,1023.0,-1006.18,7.832385137413908,18
1191.0,1023.0,-981.9,7.832563246233468,18
1191.0,1023.0,-957.62,7.832682316809328,18
1191.0,1023.0,-933.34,7.832737106943969,18
1191.0,1023.0,-909.06,7.83272266170214,18
1191.0,1023.0,-884.78,7.832634420380307,18
1191.0,1023.0,-860.5,7.832468327250009,18
1191.0,1023.0,-836.2199999999999,7.832220943472629,18
1191.0,1023.0,-811.9399999999999,7.831889557157054,18
1191.0,1023.0,-787.6599999999999,7.831472288176048,18
1191.0,1023.0,-763.3799999999999,7.830968184102175,18
1191.0,1023.0,-739.0999999999999,7.83037730350554,18
1191.0,1023.0,-714.8199999999999,7.829700782901859,18
1191.0,1023.0,-690.54,7.8289408838740755,18
1191.0,1023.0,-666.26,7.828101017326649,18
1191.0,1023.0,-641.98,7.827185742467787,18
1191.0,1023.0,-617.6999999999999,7.8262007389351105,18
1191.0,1023.0,-593.42,7.825152751449588,18
1191.0,1023.0,-569.14,7.824049507452482,18
1191.0,1023.0,-544.86,7.822899609284865,18
1191.0,1023.0,-520.5799999999999,7.8217124035392835,18
1191.0,1023.0,-496.3,7.82049783117241,18
1191.0,1023.0,-472.02,7.819266262749221,18
1191.0,1023.0,-447.74,7.818028323738645,18
1191.0,1023.0,-423.4599999999999,7.816794715063343,18
1191.0,1023.0,-399.18,7.815576034112304,18
1191.0,1023.0,-374.9,7.81438260116886,18
1191.0,1023.0,-350.62,7.813224295727601,18
1191.0,1023.0,-326.34000000000003,7.812110406525952,18
1191.0,1023.0,-277.78,7.810049298014904,18
1191.0,1023.0,-253.5,7.809116600707713,18
1191.0,1023.0,-229.22000000000003,7.808257198076995,18
1254.52,11.0,-1151.86,7.923237238620996,19
1254.52,11.0,-1127.58,7.93169760646747,19
1254.52,11.0,-1103.3,7.940630245961037,19
1254.52,11.0,-1079.02,7.950023823801514,19
1254.52,11.0,-1054.74,7.959857407705951,19
1254.52,11.0,-1030.4599999999998,7.970098395879637,19
1254.52,11.0,-1006.18,7.980700123430609,19
1254.52,11.0,-981.9,7.991599115578817,19
1254.52,11.0,-957.62,8.002711965002968,19
1254.52,11.0,-933.34,8.013931825824255,19
1254.52,11.0,-909.06,8.025124543522287,19
1254.52,11.0,-884.78,8.036124483816772,19
1254.52,11.0,-860.5,8.046730190784782,19
1254.52,11.0,-836.2199999999999,8.056700102564207,19
1254.52,11.0,-811.9399999999999,8.065748688700348,19
1254.52,11.0,-787.6599999999999,8.073543550018762,19
1254.52,11.0,-763.3799999999999,8.07970423532794,19
1254.52,11.0,-739.0999999999999,8.083803759585258,19
1254.52,11.0,-714.8199999999999,8.085374011548524,19
1254.52,11.0,-690.54,8.083916338775637,19
1254.52,11.0,-666.26,8.07891848251778,19
1254.52,11.0,-641.98,8.069878571664235,19
1254.52,11.0,-617.6999999999999,8.056335960757611,19
1254.52,11.0,-593.42,8.03790729531955,19
1254.52,11.0,-569.14,8.014324483402085,19
1254.52,11.0,-544.86,7.985469682383231,19
1254.52,11.0,-520.5799999999999,7.951401639134931,19
1254.52,11.0,-496.3,7.912368435196331,19
1254.52,11.0,-472.02,7.868804228291655,19
1254.52,11.0,-447.74,7.821311578566608,19
1254.52,11.0,-423.4599999999999,7.770635205390394,19
1254.52,11.0,-399.18,7.717635830838879,19
1254.52,11.0,-374.9,7.66327260071077,19
1254.52,11.0,-350.62,7.608598864822349,19
1254.52,11.0,-326.34000000000003,7.5547700252510355,19
1254.52,11.0,-302.05999999999995,7.5030582671041905,19
1254.52,11.0,-277.78,7.4548786953008594,19
1254.52,11.0,-253.5,7.411867518163396,19
1254.52,11.0,-229.22000000000003,7.376032226550153,19
1254.52,11.0,-156.38,7.327690416403832,19
1254.52,11.0,-132.10000000000002,7.330681597264308,19
238.2,891.0,-1151.86,7.851939295310715,2
238.2,891.0,-1127.58,7.851361597780541,2
238.2,891.0,-1103.3,7.850509232867586,2
238.2,891.0,-1079.02,7.849376495964885,2
238.2,891.0,-1054.74,7.847962364706561,2
238.2,891.0,-1030.4599999999998,7.846270798195245,2
238.2,891.0,-1006.18,7.844310889532559,2
238.2,891.0,-981.9,7.842096858475452,2
238.2,891.0,-957.62,7.839647878829607,2
238.2,891.0,-933.34,7.836987743434752,2
238.2,891.0,-909.06,7.834144377681754,2
238.2,891.0,-884.78,7.831149219850478,2
238.2,891.0,-860.5,7.828036492695229,2
238.2,891.0,-836.2199999999999,7.824842395288435,2
238.2,891.0,-811.9399999999999,7.821604246971007,2
238.2,891.0,-787.6599999999999,7.818359616298892,2
238.2,891.0,-763.3799999999999,7.815145467189651,2
524.04,319.0,-1151.86,8.311993586034223,20
524.04,319.0,-1127.58,8.34775672080564,20
524.04,319.0,-1103.3,8.383567071133914,20
524.04,319.0,-1079.02,8.418860983148635,20
524.04,319.0,-1054.74,8.452957900824446,20
524.04,319.0,-1030.4599999999998,8.485035010621825,20
524.04,319.0,-1006.18,8.514089585840019,20
524.04,319.0,-981.9,8.538883883099441,20
524.04,319.0,-957.62,8.557871307465458,20
524.04,319.0,-933.34,8.569117190948447,20
524.04,319.0,-909.06,8.570251690385263,20
524.04,319.0,-884.78,8.558500912435557,20
524.04,319.0,-860.5,8.530794789582473,20
524.04,319.0,-836.2199999999999,8.483873598507369,20
524.04,319.0,-811.9399999999999,8.414410233954335,20
524.04,319.0,-787.6599999999999,8.31959942245997,20
524.04,319.0,-763.3799999999999,8.19887612508036,20
524.04,319.0,-739.0999999999999,8.056324017531196,20
524.04,319.0,-714.8199999999999,7.901610332128947,20
524.04,319.0,-690.54,7.747734291009755,20
524.04,319.0,-666.26,7.6067909950845,20
524.04,319.0,-641.98,7.486739200478413,20
524.04,319.0,-617.6999999999999,7.390774746536661,20
524.04,319.0,-593.42,7.318506670555718,20
524.04,319.0,-569.14,7.267502270196107,20
1191.0,737.0,-1151.86,7.857412899139222,21
1191.0,737.0,-1127.58,7.859409325938952,21
1191.0,737.0,-1103.3,7.861385398961042,21
1191.0,737.0,-1079.02,7.863321190332144,21
1191.0,737.0,-1054.74,7.865194380976243,21
1191.0,737.0,-1030.4599999999998,7.866980251923635,21
1191.0,737.0,-1006.18,7.868651734177844,21
1191.0,737.0,-981.9,7.870179529964498,21
1191.0,737.0,-957.62,7.871532318757587,21
1191.0,737.0,-933.34,7.872677061482114,21
1191.0,737.0,-909.06,7.873579415506303,21
1191.0,737.0,-884.78,7.874204271204169,21
1191.0,737.0,-860.5,7.874516417719647,21
1191.0,737.0,-836.2199999999999,7.874481340825897,21
1191.0,737.0,-811.9399999999999,7.8740661492320445,21
1191.0,737.0,-787.6599999999999,7.873240617225845,21
1191.0,737.0,-763.3799999999999,7.871978321225624,21
1191.0,737.0,-739.0999999999999,7.870257835990217,21
1191.0,737.0,-714.8199999999999,7.868063943608047,21
1191.0,737.0,-690.54,7.865388796087086,21
1191.0,737.0,-666.26,7.862232961960008,21
1191.0,737.0,-641.98,7.858606280699921,21
1191.0,737.0,-617.6999999999999,7.854528447918716,21
1191.0,737.0,-593.42,7.850029261055479,21
1191.0,737.0,-569.14,7.845148470621544,21
1191.0,737.0,-544.86,7.839935205954322,21
1191.0,737.0,-520.5799999999999,7.834446975262263,21
1191.0,737.0,-496.3,7.828748274372979,21
1191.0,737.0,-472.02,7.822908872642477,21
1191.0,737.0,-447.74,7.81700187301908,21
1191.0,737.0,-423.4599999999999,7.811101661786644,21
1191.0,737.0,-399.18,7.805281869000788,21
1191.0,737.0,-374.9,7.799613452264037,21
1191.0,737.0,-350.62,7.794162995966422,21
1191.0,737.0,-326.34000000000003,7.788991289329753,21
1191.0,737.0,-302.05999999999995,7.784152214744149,21
1191.0,737.0,-277.78,7.779691948310117,21
1191.0,737.0,-253.5,7.775648451507681,21
1191.0,737.0,-229.22000000000003,7.7720512189381,21
1381.56,539.0,-1151.86,7.861609437018923,22
1381.56,539.0,-1127.58,7.864437578925731,22
1381.56,539.0,-1103.3,7.867350293579098,22
1381.56,539.0,-1079.02,7.870335586731413,22
1381.56,539.0,-1054.74,7.873378862912364,22
1381.56,539.0,-1030.4599999999998,7.876462721457753,22
1381.56,539.0,-1006.18,7.879566776735746,22
1381.56,539.0,-981.9,7.8826675141684355,22
1381.56,539.0,-957.62,7.885738195284024,22
1381.56,539.0,-933.34,7.888748826332,22
1381.56,539.0,-909.06,7.89166620563128,22
1381.56,539.0,-884.78,7.894454064378314,22
1381.56,539.0,-860.5,7.897073313577639,22
1381.56,539.0,-836.2199999999999,7.89948240543819,22
1381.56,539.0,-811.9399999999999,7.9016378103329,22
1381.56,539.0,-787.6599999999999,7.903494599655168,22
1381.56,539.0,-763.3799999999999,7.9050071103122095,22
1381.56,539.0,-739.0999999999999,7.906129648426112,22
1381.56,539.0,-714.8199999999999,7.906817169277619,22
1381.56,539.0,-690.54,7.907025850198231,22
1381.56,539.0,-666.26,7.906713457329595,22
1381.56,539.0,-641.98,7.905839402185354,22
1381.56,539.0,-617.6999999999999,7.904364397746349,22
1381.56,539.0,-593.42,7.902249665205735,22
1381.56,539.0,-569.14,7.899455719372638,22
1381.56,539.0,-544.86,7.895940877457283,22
