X,Y,Z,grade,borehole
586.09,90.0,-337.37,0.4205153282591177,33
586.09,90.0,-323.03000000000003,0.4218319345110031,33
586.09,90.0,-308.69,0.423727972143573,33
586.09,90.0,-294.35,0.4263263216433299,33
586.09,90.0,-280.01,0.4297327863487978,33
586.09,90.0,-265.67,0.4340051091525289,33
586.09,90.0,-251.33,0.439122380432192,33
586.09,90.0,-236.99,0.4449628084516779,33
586.09,90.0,-222.65,0.4512911871783563,33
586.09,90.0,-208.31,0.4577634657143211,33
586.09,90.0,-193.97,0.463976255029159,33
586.09,90.0,-179.63,0.4695797049980583,33
586.09,90.0,-165.28999999999996,0.4743987402848106,33
586.09,90.0,-150.95,0.4784393405759611,33
586.09,90.0,-136.61,0.4817093036301541,33
586.09,90.0,-122.26999999999998,0.483952438484943,33
586.09,90.0,-107.93,0.4845328246396984,33
586.09,90.0,-93.59000000000005,0.4826477434579307,33
586.09,90.0,-79.25,0.4777857698506275,33
