X,Y,Z,formation
20.75,10.0,-356.0,1.0
20.75,10.0,-340.0,1.0
20.75,10.0,-324.0,1.0
20.75,10.0,-308.0,1.0
20.75,10.0,-292.0,1.0
20.75,10.0,-276.0,1.0
20.75,10.0,-260.0,1.0
20.75,10.0,-244.0,1.0
20.75,10.0,-228.0,1.0
20.75,10.0,-212.0,1.0
20.75,10.0,-196.0,1.0
20.75,10.0,-180.0,1.0
20.75,10.0,-164.0,1.0
20.75,10.0,-148.0,1.0
20.75,10.0,-132.0,1.0
20.75,10.0,-116.0,1.0
20.75,10.0,-100.0,1.0
20.75,10.0,-84.0,1.0
20.75,10.0,-68.0,1.0
20.75,10.0,-52.0,1.0
20.75,10.0,-36.0,1.0
20.75,10.0,-20.0,1.0
20.75,10.0,-4.0,1.0
20.75,10.0,12.0,1.0
20.75,10.0,28.0,1.0
20.75,10.0,44.0,1.0
20.75,10.0,60.0,1.0
20.75,10.0,76.0,1.0
20.75,10.0,92.0,1.0
20.75,30.0,-356.0,1.0
20.75,30.0,-340.0,1.0
20.75,30.0,-324.0,1.0
20.75,30.0,-308.0,1.0
20.75,30.0,-292.0,1.0
20.75,30.0,-276.0,1.0
20.75,30.0,-260.0,1.0
20.75,30.0,-244.0,1.0
20.75,30.0,-228.0,1.0
20.75,30.0,-212.0,1.0
20.75,30.0,-196.0,1.0
20.75,30.0,-180.0,1.0
20.75,30.0,-164.0,1.0
20.75,30.0,-148.0,1.0
20.75,30.0,-132.0,1.0
20.75,30.0,-116.0,1.0
20.75,30.0,-100.0,1.0
20.75,30.0,-84.0,1.0
20.75,30.0,-68.0,1.0
20.75,30.0,-52.0,1.0
20.75,30.0,-36.0,1.0
20.75,30.0,-20.0,1.0
20.75,30.0,-4.0,1.0
20.75,30.0,12.0,1.0
20.75,30.0,28.0,1.0
20.75,30.0,44.0,1.0
20.75,30.0,60.0,1.0
20.75,30.0,76.0,1.0
20.75,30.0,92.0,1.0
20.75,50.0,-340.0,1.0
20.75,50.0,-324.0,1.0
20.75,50.0,-308.0,1.0
20.75,50.0,-292.0,1.0
20.75,50.0,-276.0,1.0
20.75,50.0,-260.0,1.0
20.75,50.0,-244.0,1.0
20.75,50.0,-228.0,1.0
20.75,50.0,-212.0,1.0
20.75,50.0,-196.0,1.0
20.75,50.0,-180.0,1.0
20.75,50.0,-164.0,1.0
20.75,50.0,-148.0,1.0
20.75,50.0,-132.0,1.0
20.75,50.0,-116.0,1.0
20.75,50.0,-100.0,1.0
20.75,50.0,-84.0,1.0
20.75,50.0,-68.0,1.0
20.75,50.0,-52.0,1.0
20.75,50.0,-36.0,1.0
20.75,50.0,-20.0,1.0
20.75,50.0,-4.0,1.0
20.75,50.0,12.0,1.0
20.75,50.0,28.0,1.0
20.75,50.0,44.0,1.0
20.75,50.0,60.0,1.0
20.75,50.0,76.0,1.0
20.75,50.0,92.0,1.0
20.75,70.0,-340.0,1.0
20.75,70.0,-324.0,1.0
20.75,70.0,-308.0,1.0
20.75,70.0,-292.0,1.0
20.75,70.0,-276.0,1.0
20.75,70.0,-260.0,1.0
20.75,70.0,-244.0,1.0
20.75,70.0,-228.0,1.0
20.75,70.0,-212.0,1.0
20.75,70.0,-196.0,1.0
20.75,70.0,-180.0,1.0
20.75,70.0,-164.0,1.0
20.75,70.0,-148.0,1.0
20.75,70.0,-132.0,1.0
20.75,70.0,-116.0,1.0
20.75,70.0,-100.0,1.0
20.75,70.0,-84.0,1.0
20.75,70.0,-68.0,1.0
20.75,70.0,-52.0,1.0
20.75,70.0,-36.0,1.0
20.75,70.0,-20.0,1.0
20.75,70.0,-4.0,1.0
20.75,70.0,12.0,1.0
20.75,70.0,28.0,1.0
20.75,70.0,44.0,1.0
20.75,70.0,60.0,1.0
20.75,70.0,76.0,1.0
20.75,70.0,92.0,1.0
20.75,90.0,-340.0,1.0
20.75,90.0,-324.0,1.0
20.75,90.0,-308.0,1.0
20.75,90.0,-292.0,1.0
20.75,90.0,-276.0,1.0
20.75,90.0,-260.0,1.0
20.75,90.0,-244.0,1.0
20.75,90.0,-228.0,1.0
20.75,90.0,-212.0,1.0
20.75,90.0,-196.0,1.0
20.75,90.0,-180.0,1.0
20.75,90.0,-164.0,1.0
20.75,90.0,-148.0,1.0
20.75,90.0,-132.0,1.0
20.75,90.0,-116.0,1.0
20.75,90.0,-100.0,1.0
20.75,90.0,-84.0,1.0
20.75,90.0,-68.0,1.0
20.75,90.0,-52.0,1.0
20.75,90.0,-36.0,1.0
20.75,90.0,-20.0,1.0
20.75,90.0,-4.0,1.0
20.75,90.0,12.0,1.0
20.75,90.0,28.0,1.0
