X,Y,Z,formation,section
745,0,-1430,alkalibasalt,9
748,0,-1398,alkalibasalt,9
760,0,-1368,alkalibasalt,9
769,0,-1341,alkalibasalt,9
769,0,-1325,alkalibasalt,9
769,0,-1310,alkalibasalt,9
743,0,-1314,alkalibasalt,9
728,0,-1331,alkalibasalt,9
707,0,-1333,alkalibasalt,9
702,0,-1302,alkalibasalt,9
698,0,-1239,alkalibasalt,9
696,0,-1182,alkalibasalt,9
688,0,-1125,alkalibasalt,9
702,0,-1055,alkalibasalt,9
759,0,-984,alkalibasalt,9
814,0,-940,alkalibasalt,9
861,0,-906,alkalibasalt,9
920,0,-880,alkalibasalt,9
987,0,-855,alkalibasalt,9
1022,0,-849,alkalibasalt,9
1064,0,-848,alkalibasalt,9
1117,0,-858,alkalibasalt,9
1152,0,-880,alkalibasalt,9
1167,0,-907,alkalibasalt,9
1179,0,-947,alkalibasalt,9
1195,0,-971,alkalibasalt,9
1241,0,-980,alkalibasalt,9
1286,0,-986,alkalibasalt,9
1337,0,-994,alkalibasalt,9
1391,0,-1000,alkalibasalt,9
1446,0,-1013,alkalibasalt,9
1477,0,-1025,alkalibasalt,9
1521,0,-1039,alkalibasalt,9
1555,0,-1050,alkalibasalt,9
1593,0,-1064,alkalibasalt,9
1641,0,-1085,alkalibasalt,9
1683,0,-1093,alkalibasalt,9
